target,scheme,segment,feature,importance_mean,importance_rank,source_file,feature_family
day_ahead_price,xgb_only,flat,lag_1,0.5206059813499451,1,feature_importance_day_ahead_price.csv,lag
day_ahead_price,xgb_only,flat,roll_mean_4,0.2158152014017105,2,feature_importance_day_ahead_price.csv,roll_mean
day_ahead_price,xgb_only,flat,sin_slot96,0.043194942176342,3,feature_importance_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_only,flat,lag_96,0.0275750085711479,4,feature_importance_day_ahead_price.csv,lag
day_ahead_price,xgb_only,flat,lag_2,0.020443545654416,5,feature_importance_day_ahead_price.csv,lag
day_ahead_price,xgb_only,flat,minute,0.0189226772636175,6,feature_importance_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_only,flat,diff_1,0.0156235238537192,7,feature_importance_day_ahead_price.csv,diff
day_ahead_price,xgb_only,flat,dayofweek,0.0152213498950004,8,feature_importance_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_only,flat,lag_672,0.0137277953326702,9,feature_importance_day_ahead_price.csv,lag
day_ahead_price,xgb_only,flat,hour,0.0129246786236763,10,feature_importance_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_only,flat,is_holiday,0.012641517445445,11,feature_importance_day_ahead_price.csv,holiday_binary
day_ahead_price,xgb_only,flat,roll_mean_16,0.01210143789649,12,feature_importance_day_ahead_price.csv,roll_mean
day_ahead_price,xgb_only,flat,diff_96,0.011750116944313,13,feature_importance_day_ahead_price.csv,diff
day_ahead_price,xgb_only,flat,roll_mean_672,0.0110532315447926,14,feature_importance_day_ahead_price.csv,roll_mean
day_ahead_price,xgb_only,flat,slot96,0.0102807572111487,15,feature_importance_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_only,flat,roll_mean_96,0.0096282484009861,16,feature_importance_day_ahead_price.csv,roll_mean
day_ahead_price,xgb_only,flat,cos_slot96,0.0085299499332904,17,feature_importance_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_only,flat,lag_4,0.0070334626361727,18,feature_importance_day_ahead_price.csv,lag
day_ahead_price,xgb_only,flat,lag_192,0.0064709745347499,19,feature_importance_day_ahead_price.csv,lag
day_ahead_price,xgb_only,flat,roll_std_96,0.0057943318970501,20,feature_importance_day_ahead_price.csv,roll_std
