times,day_ahead_price,real_time_price,load_forecast,load_actual,wind_solar_actual,wind_solar_forecast
2026-01-15 08:15:00,540.62,1079.55,101125,101665,1436.3835,2755.54
2026-01-15 08:30:00,611.49,596.58,104620,105529,1760.0805,3517.93
2026-01-15 08:45:00,547.77,689.68,106275,106759,2173.636,4401.42
2026-01-15 09:00:00,582.38,791.93,107055,107206,2729.0832,5414.86
2026-01-15 09:15:00,601.68,587.67,107660,107206,3263.4795,6463.4
2026-01-15 09:30:00,556.78,460.81,106835,107348,3746.8977,7513.55
2026-01-15 09:45:00,489.89,481.39,106285,106803,4348.5659,8551.95
2026-01-15 10:00:00,458.95,320.41,105700,104635,4958.709,9559.77
2026-01-15 10:15:00,400.32,332.7,103795,103779,5552.7474,10534.4
2026-01-15 10:30:00,311.02,303.5,99960,99237.102,6224.448,11397.3
2026-01-15 10:45:00,311.13,295,99225,98960.203,6749.067,12217.7
2026-01-15 11:00:00,311.64,310.47,98180,97669.203,7194.7603,12947.6
2026-01-15 11:15:00,315.05,306.09,97265,97303,7624.6302,13600.6
2026-01-15 11:30:00,318.43,297.39,96980,96497.203,7989.4341,14103.7
2026-01-15 11:45:00,294.71,286.8,95025,93474.5,7606.9965,14492.9
2026-01-15 12:00:00,281.71,272.75,92160,91187.703,8788.8164,14790
2026-01-15 12:15:00,262.23,201.34,85610,84661.102,9018.7088,14966.1
2026-01-15 12:30:00,273.77,272.77,88725,87035.797,9261.4354,15039.9
2026-01-15 12:45:00,267.24,254.54,88100,86662.602,9340.4971,15048.9
2026-01-15 13:00:00,266.83,250.05,88260,85227.203,9406.8163,15019.6
2026-01-15 13:15:00,267.55,262.43,87755,85628.602,9395.5205,14898.1
2026-01-15 13:30:00,266.83,274.55,89530,88527,9348.8606,14699.9
2026-01-15 13:45:00,271.75,271.45,91990,91011.5,9308.8205,14416.4
2026-01-15 14:00:00,276.17,279.79,95735,94840.797,9103.4987,14048.5
2026-01-15 14:15:00,275.28,270.78,95585,93431.703,8721.2029,13581.3
2026-01-15 14:30:00,267.52,266.21,93160,92777.398,8497.6332,13032.3
2026-01-15 14:45:00,270.4,264.69,94185,93529.102,7956.3738,12377
2026-01-15 15:00:00,271.28,268.19,95025,94366.203,7582.1944,11658.6
2026-01-15 15:15:00,271.83,266.89,96220,96003.102,7178.3867,10856.7
2026-01-15 15:30:00,273.64,275.24,96965,96594.297,6535.5521,9976.25
2026-01-15 15:45:00,279.92,279.39,99260,98197.102,5981.5196,9049.96
2026-01-15 16:00:00,291.69,284.99,100920,99985.5,5317.5156,8019.48
2026-01-15 16:15:00,309.55,299.53,103370,102545,4615.9861,6943.84
2026-01-15 16:30:00,314.99,345.08,105360,105095,3887.4423,5827.01
2026-01-15 16:45:00,400.88,329.16,108310,106558,3137.4432,4802.43
2026-01-15 17:00:00,460.62,359.83,110195,107621,2408.4284,3819.27
2026-01-15 17:15:00,496.91,319.81,111730,109324,1818.1945,2926.43
2026-01-15 17:30:00,553.29,380.84,112900,110787,1289.4969,2120.78
2026-01-15 17:45:00,488.45,339.03,111410,109831,883.6046,1451.25
2026-01-15 18:00:00,483.7,330.37,112300,110221,594.4805,943.87
2026-01-15 18:15:00,663.28,378.64,113755,111348,454.5223,688.52
2026-01-15 18:30:00,642.07,359.19,116855,114075,422.6294,590.41
2026-01-15 18:45:00,627.11,418.97,118365,115722,436.5371,589.18
2026-01-15 19:00:00,648.88,396.78,119160,117033,463.6035,595.61
2026-01-15 19:15:00,641.55,334.37,118630,117239,472.3901,632.27
2026-01-15 19:30:00,597.56,463.19,122000,119617,456.001,637.49
2026-01-15 19:45:00,835.15,371.57,121875,118971,442.3787,640.95
2026-01-15 20:00:00,674.57,354.34,121010,117857,403.003,647.65
2026-01-15 20:15:00,559.24,345.46,118820,115528,371.3001,627.56
2026-01-15 20:30:00,647.27,371.4,118945,116507,377.734,625.81
2026-01-15 20:45:00,659.98,335.14,119045,116367,387.8245,624.86
2026-01-15 21:00:00,658.75,382.19,118880,117012,397.1013,625.33
2026-01-15 21:15:00,621.72,356.93,117060,114673,369.3782,636.56
2026-01-15 21:30:00,613.06,411.32,115995,113702,373.8053,633.54
2026-01-15 21:45:00,545.55,401.69,114455,111773,364.8492,633.18
2026-01-15 22:00:00,573.44,380.68,112795,109952,371.7459,631.25
2026-01-15 22:15:00,570.64,345.44,110040,107833,400.6004,632.73
2026-01-15 22:30:00,528.81,360.65,107465,104880,440.7776,632.4
2026-01-15 22:45:00,522.84,403.3,105210,103026,420.4614,635.98
2026-01-15 23:00:00,497.02,358.48,102720,101373,403.1994,636.47
2026-01-15 23:15:00,417.84,322.27,99805,98144.898,385.8559,639.95
2026-01-15 23:30:00,370.04,317.63,96800,95271.297,407.4401,643.23
2026-01-15 23:45:00,345.01,312.33,93970,92996.602,418.8393,652.56
2026-01-16 00:00:00,317,309.23,91935,91782.703,388.9261,658.98
2026-01-16 00:15:00,310.16,287.8,90415,91151.703,393.1762,599.5
2026-01-16 00:30:00,581.14,310.58,99900,99471.102,392.3579,640.21
2026-01-16 00:45:00,482.78,310.02,99410,97692.203,434.053,645.21
2026-01-16 01:00:00,449.28,317.63,97525,96125,453.7311,650.07
2026-01-16 01:15:00,429.07,316.78,95010,93808.398,466.1931,683.55
2026-01-16 01:30:00,443.33,317.09,93335,92220.602,457.1105,690.77
2026-01-16 01:45:00,449.86,315.01,92100,91165.898,462.1621,698.03
2026-01-16 02:00:00,438.41,314.7,90915,89928.5,465.5764,703.96
2026-01-16 02:15:00,347.14,310,89280,88130.203,460.2258,719.45
2026-01-16 02:30:00,368.17,310.02,88515,87507.5,450.1096,730.61
2026-01-16 02:45:00,347.87,310,87465,86609,444.7829,740.65
2026-01-16 03:00:00,345.42,306.04,86520,84980.5,445.863,750.03
2026-01-16 03:15:00,347.87,307.13,85580,83941,434.2726,760.67
2026-01-16 03:30:00,329.95,300.07,84880,83501,440.074,769.47
2026-01-16 03:45:00,319.97,300.07,83830,82591.5,432.8446,774.48
2026-01-16 04:00:00,318.28,300,83275,82102.602,440.2422,784.35
2026-01-16 04:15:00,316.68,300.04,82575,81365.398,436.086,808.36
2026-01-16 04:30:00,314.99,300,81875,80831.602,486.4545,813.87
2026-01-16 04:45:00,314.99,298,81525,80539,506.2733,831.81
2026-01-16 05:00:00,315.98,300.05,81525,80527.297,551.1303,850.1
2026-01-16 05:15:00,313.99,297.08,81000,80235,545.9317,867.51
2026-01-16 05:30:00,316.68,298,81455,79864.797,602.1194,888.4
2026-01-16 05:45:00,314.99,287.8,82360,81042.398,626.0147,910.58
2026-01-16 06:00:00,315.98,300,83065,81825.297,655.2971,931.07
2026-01-16 06:15:00,317.64,297.79,84320,82644.5,707.5661,925.51
2026-01-16 06:30:00,330.05,300.01,86345,84772.297,754.4183,942.18
2026-01-16 06:45:00,343.71,306.8,88375,86177.203,772.7553,960.95
2026-01-16 07:00:00,359.75,324.98,90960,89108.5,741.0192,980.53
2026-01-16 07:15:00,379.63,316.72,92545,90994.398,748.3874,1026.53
2026-01-16 07:30:00,450.03,320.01,95170,93674.102,809.8455,1193.78
2026-01-16 07:45:00,449.68,320.01,96550,95081.797,962.0331,1544.71
2026-01-16 08:00:00,473.22,323.49,97440,96566,1221.7088,2038.84
2026-01-16 08:15:00,483.9,329.89,100390,99042.203,1535.7454,2745.72
2026-01-16 08:30:00,562.75,330.59,104220,103155,2016.4651,3648.82
2026-01-16 08:45:00,502.92,326.21,105435,104260,2522.6824,4632.16
2026-01-16 09:00:00,482.66,322.92,105925,105272,3236.6646,5681.99
2026-01-16 09:15:00,449.45,323.98,106260,105373,3925.1063,6782.87
2026-01-16 09:30:00,496.67,310.15,106470,105431,4795.2742,7900.93
2026-01-16 09:45:00,408.82,317.16,105850,104800,5425.5794,9004.31
2026-01-16 10:00:00,409.42,305.47,105295,104178,5908.5289,10074.3
2026-01-16 10:15:00,334.09,308.82,103285,101789,6356.3133,11141.1
2026-01-16 10:30:00,299.97,286.97,99425,99013.602,7029.2961,12091
2026-01-16 10:45:00,290.84,280.36,98235,97900.398,7515.3497,12984.2
2026-01-16 11:00:00,291.34,265.61,97945,97473.602,8079.1418,13773.5
2026-01-16 11:15:00,276.92,278.89,96550,96471.102,8584.358,14492.7
2026-01-16 11:30:00,280.53,274.25,96475,96326.602,9030.8108,15039
2026-01-16 11:45:00,266.66,269.56,93830,93927.203,9562.5857,15458.7
2026-01-16 12:00:00,266.66,260.48,91465,90897,9930.0672,15780.4
2026-01-16 12:15:00,202.62,170.54,85180,85798.602,10283.4,15989.1
2026-01-16 12:30:00,260.26,240.77,88300,88265.203,10625.6838,16109.6
2026-01-16 12:45:00,242.87,157.14,87770,86804.5,10710.3916,16149.6
2026-01-16 13:00:00,224.43,59.1,87415,86962.297,10635.5698,16155.4
2026-01-16 13:15:00,221.42,155.4,87190,86911.898,10726.7649,16083
2026-01-16 13:30:00,256.76,168.32,88775,88712.5,10623.9431,15906.8
2026-01-16 13:45:00,262.82,255.51,91945,91085.398,10427.2551,15636.2
2026-01-16 14:00:00,271.46,256.49,95620,94627.703,10272.5767,15277.3
2026-01-16 14:15:00,267.27,231.43,95580,93208.703,9996.6796,14852.3
2026-01-16 14:30:00,263.52,233.86,93690,92122,9642.1836,14281.6
2026-01-16 14:45:00,265.91,252.14,94520,92419.602,9064.7637,13600.5
2026-01-16 15:00:00,267.94,246.09,95385,93886.102,8578.4045,12857.3
2026-01-16 15:15:00,268.41,256.28,96325,94728,8160.4575,12018.6
2026-01-16 15:30:00,275.55,263.4,97435,96085.898,7655.1504,11093
2026-01-16 15:45:00,281.06,274.4,98995,97682.398,7130.8474,10116.4
2026-01-16 16:00:00,291.03,285.06,100790,99950,6592.4307,9104.43
2026-01-16 16:15:00,300.99,301.22,103380,101884,6021.5584,8005.42
2026-01-16 16:30:00,317.95,311,105670,104371,5391.6272,6897.79
2026-01-16 16:45:00,361.43,310.97,108210,106506,4739.5555,5869.77
2026-01-16 17:00:00,425.76,357.9,109935,109041,4028.1672,4850.51
2026-01-16 17:15:00,415.62,328.2,111445,110120,3478.3643,3999.11
2026-01-16 17:30:00,607.45,322.83,112700,111536,2958.0115,3192.82
2026-01-16 17:45:00,483.6,332.61,110960,110162,2589.965,2522.4
2026-01-16 18:00:00,573.19,329.37,111340,109354,2214.4697,2040.68
2026-01-16 18:15:00,530.29,328.39,112755,110809,2070.93,1689.28
2026-01-16 18:30:00,555.77,347.2,115550,113871,2114.9626,1600.43
2026-01-16 18:45:00,558.54,378.48,117015,115500,2118.8665,1609.26
2026-01-16 19:00:00,624.33,329.57,117995,116244,2055.6066,1608.1
2026-01-16 19:15:00,587.9,349.77,117715,115970,2107.4949,1642.67
2026-01-16 19:30:00,852.59,313.89,121000,118705,2245.0763,1642.02
2026-01-16 19:45:00,581.63,361.79,120580,118461,2314.3779,1640.02
2026-01-16 20:00:00,591.85,318.79,119810,117873,2296.3081,1640.47
2026-01-16 20:15:00,577.43,361.97,117645,116410,2090.0526,1612.1
2026-01-16 20:30:00,588.86,329.54,117570,115899,1990.3257,1607.99
2026-01-16 20:45:00,579.43,324.95,117180,115402,1951.7717,1602.19
2026-01-16 21:00:00,572.22,330.02,116530,114481,1873.965,1580.42
2026-01-16 21:15:00,597.09,327.81,115060,113367,1865.8015,1580.33
2026-01-16 21:30:00,505.65,336.34,113160,111738,1836.1038,1572.4
2026-01-16 21:45:00,586.92,320.16,112315,110664,1833.0153,1562.73
2026-01-16 22:00:00,596.71,340.06,110845,109182,1817.251,1542.12
2026-01-16 22:15:00,551.55,314.15,108635,106988,1751.0772,1512.6
2026-01-16 22:30:00,502.27,318.83,106535,105176,1711.6769,1500.74
2026-01-16 22:45:00,527.45,314.53,104615,103746,1647.4351,1502.12
2026-01-16 23:00:00,457.97,317.38,102260,101177,1677.0144,1506.65
2026-01-16 23:15:00,438.59,316.48,99560,98523.5,1731.3801,1489.44
2026-01-16 23:30:00,365.68,317.15,96965,96361.297,1774.7082,1489.62
2026-01-16 23:45:00,345,316.38,94260,93955.898,1922.7857,1489.22
2026-01-17 00:00:00,325.03,320.05,92365,93088.5,1954.2079,1488.1
2026-01-17 00:15:00,317.4,267.84,91765,91709.602,1941.884,1487.28
2026-01-17 00:30:00,473.07,275.57,100460,100426,1917.9915,1388.33
2026-01-17 00:45:00,475.27,303.32,99835,98907.5,1880.3503,1382.31
2026-01-17 01:00:00,432.12,309.31,97290,97231.297,1835.1657,1375.03
2026-01-17 01:15:00,462.36,349.02,95360,94613.703,1792.8457,1391.93
2026-01-17 01:30:00,443.77,327.12,93295,93524.5,1635.5581,1391.12
2026-01-17 01:45:00,505.32,342.76,92465,91409.602,1557.2579,1389.29
2026-01-17 02:00:00,417.49,311.21,90950,89697.398,1519.9557,1386.6
2026-01-17 02:15:00,425.42,336.7,89365,88492.203,1508.1217,1404.47
2026-01-17 02:30:00,378.76,323,88125,87516,1479.8901,1402.72
2026-01-17 02:45:00,380.09,301.53,87370,86447.703,1317.7605,1391.07
2026-01-17 03:00:00,367.37,310.01,86610,85465.602,1093.4021,1379.4
2026-01-17 03:15:00,343.65,318.38,85510,84907.203,1031.0257,1370.2
2026-01-17 03:30:00,323.05,315,84820,84345.898,989.9435,1365.38
2026-01-17 03:45:00,317.16,305,83970,82586,903.431,1359.35
2026-01-17 04:00:00,315.22,303.15,83030,82572.703,861.6328,1355.88
2026-01-17 04:15:00,310.24,301.36,82260,81629.703,819.2397,1384.03
2026-01-17 04:30:00,307.26,302.07,81580,81271.297,722.6873,1375.14
2026-01-17 04:45:00,303.92,293.76,81170,79996.297,668.344,1368.52
2026-01-17 05:00:00,301.76,292.68,80750,80079.297,677.4048,1365.8
2026-01-17 05:15:00,300.81,291.08,80500,79436.602,644.3718,1368.48
2026-01-17 05:30:00,302.36,291.08,80815,80026.602,642.55,1370.87
2026-01-17 05:45:00,301.33,291.99,81305,80336.297,648.2006,1376.99
2026-01-17 06:00:00,304.84,297.65,81720,80604.5,625.9405,1386.92
2026-01-17 06:15:00,310.03,297.44,82680,81446.203,630.5532,1345.86
2026-01-17 06:30:00,312.22,298.84,84130,82769.203,656.3781,1354.28
2026-01-17 06:45:00,309.57,296.4,85160,83127.203,730.2638,1368.28
2026-01-17 07:00:00,311.46,298.39,87185,85019.398,791.3514,1381.37
2026-01-17 07:15:00,314.97,302.23,88380,86672.5,878.3686,1421.87
2026-01-17 07:30:00,326.95,307.85,91285,89386.102,1012.7879,1581.01
2026-01-17 07:45:00,344.93,322.96,92575,91333.102,1223.447,1916.15
2026-01-17 08:00:00,344.92,327.15,93715,93632.297,1574.9336,2393.93
2026-01-17 08:15:00,449.76,467.7,96025,95139.797,1947.3289,3079.09
2026-01-17 08:30:00,470.2,329.13,99085,99832.797,2369.8865,3885.43
2026-01-17 08:45:00,433.52,444.75,100370,100705,3011.282,4797.52
2026-01-17 09:00:00,447.47,340.92,101310,101100,3647.1355,5812.55
2026-01-17 09:15:00,462.32,352.62,101830,101603,4341.067,6869.29
2026-01-17 09:30:00,422.12,330.41,102250,101392,5231.3103,7920.43
2026-01-17 09:45:00,339.4,328.6,102120,102441,5809.0292,8923.28
2026-01-17 10:00:00,320.02,309.95,101845,101137,6373.3704,9912.46
2026-01-17 10:15:00,310.31,287.97,99895,100347,7149.4538,11005.2
2026-01-17 10:30:00,286.18,289.7,96390,96295.102,7493.8191,11904
2026-01-17 10:45:00,282.08,263.13,95455,96480.203,8112.9781,12762.1
2026-01-17 11:00:00,276.95,277.45,95060,95800.602,8399.8303,13508.6
2026-01-17 11:15:00,270.45,271.92,94405,96703.703,8921.8408,14201.5
2026-01-17 11:30:00,267.91,279.24,94220,96361.602,9349.0113,14741.5
2026-01-17 11:45:00,257.08,259.45,92085,94836.703,9699.2749,15156.5
2026-01-17 12:00:00,240.13,259.35,89550,91765.203,9945.845,15484.9
2026-01-17 12:15:00,190.43,100,84020,85839.398,9912.9436,15685.9
2026-01-17 12:30:00,255.75,209.15,87210,89250,10173.3962,15808.9
2026-01-17 12:45:00,222.35,141.91,86955,86897.203,10147.0454,15854
2026-01-17 13:00:00,206.47,147.25,86305,87529.797,10125.2395,15822.4
2026-01-17 13:15:00,230.3,143.29,86390,87616.703,10128.1441,15710.8
2026-01-17 13:30:00,261.55,199.09,88230,89448.898,9782.8865,15512.5
2026-01-17 13:45:00,267.52,266.93,90640,90139,9778.7241,15239.1
2026-01-17 14:00:00,270.2,225.16,94100,93201.703,9836.303,14890.6
2026-01-17 14:15:00,262.61,239.15,93950,93089.102,9757.3845,14537.5
2026-01-17 14:30:00,250.45,189.93,92375,90311.297,9678.335,13991.4
2026-01-17 14:45:00,257.43,214.67,92810,92212.797,9284.373,13351.5
2026-01-17 15:00:00,262.18,231.39,93580,92681.297,8883.8855,12684.6
2026-01-17 15:15:00,262.06,188.45,94350,92143.602,8313.2554,11951.5
2026-01-17 15:30:00,262.17,186.39,95620,93168.703,7767.7458,11180.3
2026-01-17 15:45:00,263,259.78,97140,95399.602,7156.7476,10376.8
2026-01-17 16:00:00,271.47,269.55,98470,96942.703,6661.5632,9559.18
2026-01-17 16:15:00,282.92,275.79,101210,99260.102,6141.0383,8660.97
2026-01-17 16:30:00,295.85,282.9,103250,100933,5415.6592,7718.31
2026-01-17 16:45:00,313.72,299.22,105055,104114,4893.021,6879.56
2026-01-17 17:00:00,321.07,469.48,106810,105797,4516.3883,6070.15
2026-01-17 17:15:00,390.32,419.37,108240,107087,4113.1064,5224.85
2026-01-17 17:30:00,452.03,328.44,109425,107963,3812.5491,4586.88
2026-01-17 17:45:00,458.71,318.73,107815,106333,3575.4407,4065.76
2026-01-17 18:00:00,467.87,327.51,108225,107006,3437.4825,3723.76
2026-01-17 18:15:00,470.45,321.66,109670,107921,3020.1388,3454.47
2026-01-17 18:30:00,503.78,314.13,111915,110341,3339.9269,3481.4
2026-01-17 18:45:00,507.53,328.96,112965,111439,3333.7095,3596.01
2026-01-17 19:00:00,552.69,321.89,113730,112546,3378.3037,3687.1
2026-01-17 19:15:00,522.78,328.02,113735,112828,3410.7111,3880.25
2026-01-17 19:30:00,559.81,341.45,116000,115612,3515.4599,3952.33
2026-01-17 19:45:00,530.42,347.17,115615,115491,3581.8308,4005.9
2026-01-17 20:00:00,513.86,353.48,114710,114558,3577.6804,4061.89
2026-01-17 20:15:00,503.14,362.18,112965,112449,3655.7143,4111.83
2026-01-17 20:30:00,503.95,380.72,112615,112616,3700.3052,4165.07
2026-01-17 20:45:00,510.37,333.47,112580,111916,3690.7205,4187.38
2026-01-17 21:00:00,512.55,330.46,111920,111523,3581.0906,4203.18
2026-01-17 21:15:00,501.99,396.09,110515,110412,3526.3169,4228.61
2026-01-17 21:30:00,493.13,384.25,109575,108686,3616.3974,4239.52
2026-01-17 21:45:00,488.6,325.3,108520,107462,3486.0043,4265.25
2026-01-17 22:00:00,481.48,357.63,107210,106772,3450.4208,4291.31
2026-01-17 22:15:00,468.97,329.94,105540,105048,3475.5069,4420.75
2026-01-17 22:30:00,446.83,328.59,103395,103456,3512.5733,4439.6
2026-01-17 22:45:00,479.37,349.03,101715,101620,3580.6473,4465.33
2026-01-17 23:00:00,364.9,324.99,99200,99556.102,3606.9052,4491.83
2026-01-17 23:15:00,328.11,328.33,96670,96995.203,3643.7473,4397.55
2026-01-17 23:30:00,322.87,317,94535,95070.898,3622.2727,4436.92
2026-01-17 23:45:00,318.46,306.9,92145,93221.898,3597.8701,4473.67
2026-01-18 00:00:00,315,298.67,90330,91028.602,3595.4738,4508.7
2026-01-18 00:15:00,307.31,267.37,89225,90044.398,3623.9837,4616.74
2026-01-18 00:30:00,419.4,361.46,97905,98588.297,3562.7642,4279.34
2026-01-18 00:45:00,401.41,385.36,97690,97437.203,3707.1423,4308.94
2026-01-18 01:00:00,409.94,316.2,95555,95175.797,3746.1694,4343.45
2026-01-18 01:15:00,368.11,326.35,93635,92941.898,3770.0896,4389.72
2026-01-18 01:30:00,382.1,325.43,91660,91230.398,3763.1484,4406.69
2026-01-18 01:45:00,386.94,323.99,90365,89747.602,3716.9001,4417.27
2026-01-18 02:00:00,367.25,325.85,88605,88221.703,3829.8995,4433.38
2026-01-18 02:15:00,363.03,326.86,87405,86903.602,3880.7671,4445.64
2026-01-18 02:30:00,360.22,315.47,85890,86229.797,4000.6721,4455.15
2026-01-18 02:45:00,359.75,312.5,84990,84656.797,4089.4314,4461.7
2026-01-18 03:00:00,366.26,294.75,84225,84366.203,4156.7387,4469.62
2026-01-18 03:15:00,358.24,291.41,82920,83035,4196.4211,4481.02
2026-01-18 03:30:00,347.12,297.83,82100,82399.102,4298.4369,4493.38
2026-01-18 03:45:00,337.07,305.99,81535,81562.602,4456.759,4504.09
2026-01-18 04:00:00,335.47,312.34,80615,80438.203,4516.4669,4520.31
2026-01-18 04:15:00,326.2,298.97,80095,80028.102,4624.18,4680.54
2026-01-18 04:30:00,322.31,297.75,79455,79409.297,4729.4124,4690.65
2026-01-18 04:45:00,318.48,289.42,78825,78513.797,4853.9709,4712.41
2026-01-18 05:00:00,315.91,289.75,78320,79145.602,4755.052,4736.98
2026-01-18 05:15:00,317.12,287.74,78070,77929.5,4727.8382,4769.86
2026-01-18 05:30:00,315.91,294.34,78000,78893.5,4598.8338,4797.48
2026-01-18 05:45:00,321.95,294.39,78735,78505.5,4679.5027,4829.9
2026-01-18 06:00:00,320.71,297.75,79050,79522.797,4760.2175,4860.93
2026-01-18 06:15:00,323.26,299.38,79350,79827.703,4842.2327,4718.35
2026-01-18 06:30:00,323.08,294.33,80550,80603.297,4841.048,4755.33
2026-01-18 06:45:00,310.69,272.49,81425,82106,4952.3894,4795.66
2026-01-18 07:00:00,314.58,289.77,82960,82781.203,4998.5747,4834.82
2026-01-18 07:15:00,309.45,279.82,83955,84191.703,5055.4828,4910.39
2026-01-18 07:30:00,311.6,297.73,85865,86364.5,5127.9672,5085.77
2026-01-18 07:45:00,317.1,302.62,87420,87694.898,5324.4751,5429.7
2026-01-18 08:00:00,314.55,317.92,87620,88793.602,5641.9733,5920.95
2026-01-18 08:15:00,316.71,318.11,88660,89437.398,6044.3662,6690.74
2026-01-18 08:30:00,331.96,300.29,90745,90722.898,6527.8084,7518.14
2026-01-18 08:45:00,317.79,297.38,90985,91067.797,6921.8557,8455.64
2026-01-18 09:00:00,311.3,293.59,91320,90916.297,7416.7835,9461.65
2026-01-18 09:15:00,299.01,296.01,91310,90800,7983.8187,10537.7
2026-01-18 09:30:00,299.15,278.75,91405,91459,8704.0513,11626.4
2026-01-18 09:45:00,284.44,273.61,90675,90473.102,9322.0142,12661
2026-01-18 10:00:00,274.64,243.9,90000,89736.203,10072.8022,13641
2026-01-18 10:15:00,264.66,215.63,88985,87813.898,10453.6528,14874.6
2026-01-18 10:30:00,240.08,143.45,85605,84906.297,10869.6411,15720.4
2026-01-18 10:45:00,198.6,177.23,85280,86239.297,11168.8638,16492.5
2026-01-18 11:00:00,161.59,153.41,84860,84899,11507.626,17140.699
2026-01-18 11:15:00,53.62,55.26,84330,85127.5,11913.7217,17833.301
2026-01-18 11:30:00,80.9,245.31,84555,84343.102,12244.6851,18237.699
2026-01-18 11:45:00,67.42,145.59,82645,83360.102,12131.3662,18518
2026-01-18 12:00:00,119.64,172.61,80835,79787.898,12028.562,18709.699
2026-01-18 12:15:00,0.52,23.25,76500,76687,12008.3032,18720.801
2026-01-18 12:30:00,159.34,89.51,79495,78584.797,11778.2456,18724.699
2026-01-18 12:45:00,110.56,0.09,78935,78219.203,11755.2129,18672.801
2026-01-18 13:00:00,64.45,144.54,78640,77467.5,11393.8699,18556.199
2026-01-18 13:15:00,67.56,64.15,79040,77654.102,11405.0232,18355.699
2026-01-18 13:30:00,67.04,71.25,80395,78916.102,11034.6894,18158.9
2026-01-18 13:45:00,67.66,139.45,81970,79533,10946.7156,17811.301
2026-01-18 14:00:00,76.35,2.23,84310,82231.898,10473.6055,17341.5
2026-01-18 14:15:00,67.25,67.94,83680,80482.398,10356.9002,16848.1
2026-01-18 14:30:00,87.65,-48.29,82230,79591.297,10029.146,16237.3
2026-01-18 14:45:00,53.8,-49.85,82885,81487.203,9665.5488,15514.2
2026-01-18 15:00:00,49.23,169.98,83625,81655,9529.2894,14774.3
2026-01-18 15:15:00,70.19,57.02,84245,83701.297,9194.5649,14006.5
2026-01-18 15:30:00,85.21,68.58,85430,83590.203,8495.5053,13076
2026-01-18 15:45:00,67.5,-19.75,87010,85344.797,7994.7939,12079.8
2026-01-18 16:00:00,206.93,80.68,88770,87384.602,7352.8786,11057.3
2026-01-18 16:15:00,258.89,186.75,91485,89157.398,6693.6189,9869.22
2026-01-18 16:30:00,277.8,266.32,93500,91911,6090.4541,8630.76
2026-01-18 16:45:00,277.67,273.04,95730,94276.703,5326.2153,7589.45
2026-01-18 17:00:00,291.1,285.39,97775,96216.203,4613.9794,6573.41
2026-01-18 17:15:00,301.19,295,99945,98391,3984.2471,5666.9
2026-01-18 17:30:00,321.08,313.99,101925,99928.797,3642.7671,4849.61
2026-01-18 17:45:00,336.41,319.98,101550,99353.602,3235.2719,4150.72
2026-01-18 18:00:00,356.97,310,102525,99864.5,2960.7835,3641.66
2026-01-18 18:15:00,364.24,319.98,103605,100444,2800.1161,3318.87
2026-01-18 18:30:00,378.56,317.28,105130,103019,2711.2784,3208.05
2026-01-18 18:45:00,386.23,315.29,105630,103982,2721.2829,3229.65
2026-01-18 19:00:00,396.99,320.08,105530,104010,2705.9621,3233.82
2026-01-18 19:15:00,361.81,324.97,105085,103490,2789.0169,3281.18
2026-01-18 19:30:00,389.62,320.08,107500,106595,2770.3289,3290.23
2026-01-18 19:45:00,388.71,319.99,107475,106543,2955.7586,3290.97
2026-01-18 20:00:00,371.89,322.98,106980,105625,3019.3278,3295.64
2026-01-18 20:15:00,369.49,319.98,105775,105318,3027.0132,3288.59
2026-01-18 20:30:00,379.14,320.68,106235,104429,3024.4766,3297.33
2026-01-18 20:45:00,373.86,326.26,106180,104678,2997.1275,3292.03
2026-01-18 21:00:00,377,330,106015,104480,2937.9072,3274.69
2026-01-18 21:15:00,376.66,330,105130,104391,2838.0167,3233.41
2026-01-18 21:30:00,371.78,355.22,104285,103637,2861.3037,3227.98
2026-01-18 21:45:00,362.88,365.7,103445,102899,2890.3007,3220.68
2026-01-18 22:00:00,352.39,320.1,101390,100601,2908.9363,3214.04
2026-01-18 22:15:00,345.07,319,100080,99602.703,2987.3355,3249.17
2026-01-18 22:30:00,343.41,314,97805,97179.703,3147.9002,3236.45
2026-01-18 22:45:00,342.64,299.86,96035,95680.102,3250.8141,3226.72
2026-01-18 23:00:00,328.6,300.1,93595,93083.703,3301.7482,3216.31
2026-01-18 23:15:00,311.27,285.6,91030,91101,3375.3876,3138.76
2026-01-18 23:30:00,305.28,284.86,88660,88106.898,3315.0979,3126.63
2026-01-18 23:45:00,299.79,279.91,86735,86768.203,3264.2551,3136.52
2026-01-19 00:00:00,289.1,279.91,84395,84446.297,3144.7345,3122.22
2026-01-19 00:15:00,283,275,84045,84166.5,3072.5419,3046.5
2026-01-19 00:30:00,318.64,299.54,92585,92592.703,3009.2667,3429.56
2026-01-19 00:45:00,305.97,292.13,92330,91070.797,3067.7503,3437.89
2026-01-19 01:00:00,299.19,285,90500,89298.703,3157.9871,3450.2
2026-01-19 01:15:00,299.65,285.03,88090,87471.797,3305.5268,3455.46
2026-01-19 01:30:00,298.69,280.04,86450,86227.898,3370.8114,3442.4
2026-01-19 01:45:00,295.2,278.33,85335,83719.398,3449.8307,3447.04
2026-01-19 02:00:00,293.83,270.14,83915,83159.5,3533.2592,3458.32
2026-01-19 02:15:00,290.98,275.23,82570,82114.5,3528.7747,3441.66
2026-01-19 02:30:00,292.87,275.03,81625,81126.602,3565.8544,3462.21
