times,day_ahead_price,real_time_price,load_actual,wind_solar_actual
2025/3/19 18:30,454.05,,104013,3512.1138
2025/3/19 18:45,490.85,,106215,3266.7998
2025/3/19 19:00,651.64,,108952,3292.7898
2025/3/19 19:15,549.32,,110383,3436.3018
2025/3/19 19:30,853.33,,112443,3484.6582
2025/3/19 19:45,848.08,,112135,3461.6326
2025/3/19 20:00,696.81,,111571,3280.3572
2025/3/19 20:15,528.86,,110148,3154.7261
2025/3/19 20:30,522.61,,110075,3123.0683
2025/3/19 20:45,523.37,,110561,3098.2398
2025/3/19 21:00,549.26,,109555,3108.0701
2025/3/19 21:15,513.9,,108159,3094.3458
2025/3/19 21:30,522.7,,107442,3062.7327
2025/3/19 21:45,496.37,,106504,3035.0673
2025/3/19 22:00,453.49,,104309,2975.4316
2025/3/19 22:15,427.12,,102328,2973.3023
2025/3/19 22:30,429,,99854.398,3010.7212
2025/3/19 22:45,405.14,,98119.203,3008.9063
2025/3/19 23:00,389.12,,95429.898,2994.4304
2025/3/19 23:15,319.32,,92225,2997.785
2025/3/19 23:30,365.4,,90183.797,3006.7815
2025/3/19 23:45,345.18,,87551.398,3010.2129
2025/3/20 0:00,341.58,,85056.797,2985.5779
2025/3/20 0:15,346.19,,84248.898,2994.4163
2025/3/20 0:30,414.08,,90219.203,2998.2425
2025/3/20 0:45,397.02,,89530.797,3013.1493
2025/3/20 1:00,375.15,,88237.297,2991.0962
2025/3/20 1:15,368,,86575.102,2990.1211
2025/3/20 1:30,364.79,,85247.703,3168.1361
2025/3/20 1:45,358.66,,84094.602,3255.0321
2025/3/20 2:00,357,,82559.5,3308.307
2025/3/20 2:15,354.56,,81769.102,3276.7388
2025/3/20 2:30,352.11,,81231.797,3200.2006
2025/3/20 2:45,346.89,,80056.602,3203.2486
2025/3/20 3:00,342.65,,78969.203,3052.4906
2025/3/20 3:15,341.33,,79030.602,3010.6776
2025/3/20 3:30,335.75,,78318.898,2991.0084
2025/3/20 3:45,328.25,,77209,2992.4548
2025/3/20 4:00,326.3,,77141.102,3109.0087
2025/3/20 4:15,326.3,,76751.703,3130.3355
2025/3/20 4:30,325.31,,76206.398,3219.6122
2025/3/20 4:45,321.25,,75837,3270.0533
2025/3/20 5:00,318.39,,75516.203,3370.1342
2025/3/20 5:15,318.39,,75339.703,3476.1204
2025/3/20 5:30,321.36,,75656.102,3419.3923
2025/3/20 5:45,326.3,,76162.102,3251.0051
2025/3/20 6:00,326.3,,77225,3237.1079
2025/3/20 6:15,341.12,,78402.703,3217.1163
2025/3/20 6:30,344.82,,80384.398,3308.7842
2025/3/20 6:45,352.52,,83293.602,3313.185
2025/3/20 7:00,352.85,,84938.703,3488.4884
2025/3/20 7:15,346.78,,85994.797,3924.0611
2025/3/20 7:30,376.07,,87055.703,4362.7302
2025/3/20 7:45,352.9,,87095.703,4828.6223
2025/3/20 8:00,369.51,,87901.5,5400.1123
2025/3/20 8:15,340.24,,90051.398,6185.9468
2025/3/20 8:30,365.62,,93172.602,6957.6892
2025/3/20 8:45,367,,93492.102,7797.3923
2025/3/20 9:00,374.26,,94224.203,8588.6914
2025/3/20 9:15,362.93,,94033.797,9161.6062
2025/3/20 9:30,359.15,,94024.398,9941.5578
2025/3/20 9:45,349.15,,92769.797,10611.0572
2025/3/20 10:00,345.73,,92718.5,11322.6465
2025/3/20 10:15,354.41,,91401.602,11816.8999
2025/3/20 10:30,346.42,,88668.703,12180.5293
2025/3/20 10:45,346.43,,87995,12568.3877
2025/3/20 11:00,337.17,,87687.5,12853.8582
2025/3/20 11:15,332.82,,87100.703,12973.0803
2025/3/20 11:30,332.03,,86824.797,13212.8164
2025/3/20 11:45,320.31,,84574.797,13160.3869
2025/3/20 12:00,298.42,,81895.5,13278.5456
2025/3/20 12:15,198.98,,75933.703,13144.1716
2025/3/20 12:30,173.15,,76159.797,13021.5767
2025/3/20 12:45,148.01,,75335.797,12957.1016
2025/3/20 13:00,148.02,,75041,12996.9838
2025/3/20 13:15,142.1,,74887.898,12954.468
2025/3/20 13:30,150.54,,76459,12935.0435
2025/3/20 13:45,279.91,,78880.297,12816.9108
2025/3/20 14:00,304.64,,82353,12720.5718
2025/3/20 14:15,303.4,,82713.5,12588.4746
2025/3/20 14:30,296.79,,81754.797,12302.5122
2025/3/20 14:45,294.84,,82241.398,11965.5261
2025/3/20 15:00,300.4,,83470.602,11602.5217
2025/3/20 15:15,290.13,,84396.602,11149.8755
2025/3/20 15:30,306.09,,85569.203,10665.3804
2025/3/20 15:45,321.54,,87349.102,10218.0937
2025/3/20 16:00,326.65,,89154.102,9744.4406
2025/3/20 16:15,339.75,,91217.602,9073.082
2025/3/20 16:30,348.47,,93954.297,8294.8716
2025/3/20 16:45,372.64,,95695,7610.7459
2025/3/20 17:00,394.4,,98156.797,6859.0095
2025/3/20 17:15,398.51,,99794.102,6056.0511
2025/3/20 17:30,414.69,,101178,5316.8918
2025/3/20 17:45,400.53,,100467,4625.1969
2025/3/20 18:00,431.46,,100661,4019.2888
2025/3/20 18:15,435.76,,101334,3634.2005
2025/3/20 18:30,475.13,,103900,3271.4846
2025/3/20 18:45,518.63,,106064,3011.0563
2025/3/20 19:00,597.51,,108471,2893.2395
2025/3/20 19:15,617.7,,110297,2928.0712
2025/3/20 19:30,835.98,,112700,3096.0557
2025/3/20 19:45,656.34,,112823,2965.1989
2025/3/20 20:00,738.01,,111750,2935.7066
2025/3/20 20:15,598.03,,110776,2895.86
2025/3/20 20:30,625.83,,110613,2891.8284
2025/3/20 20:45,624.8,,110074,2913.6809
2025/3/20 21:00,586,,109509,2879.842
2025/3/20 21:15,575.35,,108556,2866.2795
2025/3/20 21:30,543.78,,107510,2913.573
2025/3/20 21:45,514.03,,105815,2892.8819
2025/3/20 22:00,477.43,,104031,2837.3615
2025/3/20 22:15,455.02,,102039,2687.7652
2025/3/20 22:30,438.08,,99499.898,2554.6052
2025/3/20 22:45,412.03,,97786.102,2320.9987
2025/3/20 23:00,394.28,,94665,2150.0951
2025/3/20 23:15,376.66,,92137.5,1930.3456
2025/3/20 23:30,368.48,,89746.5,1788.6232
2025/3/20 23:45,360.81,,87296.797,1725.4769
2025/3/21 0:00,358.14,,85503.297,1565.6739
2025/3/21 0:15,362.94,,83958.703,1531.0063
2025/3/21 0:30,416.64,,90405.203,1464.8042
2025/3/21 0:45,387.18,,89269.398,1473.3711
2025/3/21 1:00,376.69,,88010.5,1381.1234
2025/3/21 1:15,371,,86074.297,1344.3001
2025/3/21 1:30,354.11,,85327.102,1301.8371
2025/3/21 1:45,374.27,,83956,1284.3529
2025/3/21 2:00,367.42,,82968.297,1277.8586
2025/3/21 2:15,359.96,,81989,1265.6408
2025/3/21 2:30,357.89,,80945,1280.0583
2025/3/21 2:45,358.03,,80171.203,1267.1362
2025/3/21 3:00,353.36,,79791.297,1230.5423
2025/3/21 3:15,348.7,,78383,1219.1694
2025/3/21 3:30,347.48,,78056.898,1199.1237
2025/3/21 3:45,343.09,,77372.203,1138.1284
2025/3/21 4:00,338.41,,77027.102,1116.203
2025/3/21 4:15,335.47,,76048,1070.1499
2025/3/21 4:30,334.62,,76097.797,1011.0563
2025/3/21 4:45,334.88,,75500.203,972.2945
2025/3/21 5:00,334.97,,75411.203,905.0531
2025/3/21 5:15,335.65,,74999,878.9513
2025/3/21 5:30,339.32,,75191,839.7165
2025/3/21 5:45,342.15,,76215.602,834.617
2025/3/21 6:00,348.69,,76474.398,845.9535
2025/3/21 6:15,356.05,,77628,858.3275
2025/3/21 6:30,362.75,,79814.602,877.9894
2025/3/21 6:45,372.5,,82543.797,931.8729
2025/3/21 7:00,384.02,,84397.797,1098.512
2025/3/21 7:15,383.42,,85277.5,1432.9726
2025/3/21 7:30,405.44,,86666.203,1893.3941
2025/3/21 7:45,380.36,,86074.797,2465.5703
2025/3/21 8:00,392.34,,86676.102,3200.9194
2025/3/21 8:15,369.92,,89661.602,3994.2708
2025/3/21 8:30,394.09,,93026.5,4850.0021
2025/3/21 8:45,388.54,,93760.797,5604.5149
2025/3/21 9:00,400.12,,94323.5,6504.219
2025/3/21 9:15,390.19,,93595.797,7344.6562
2025/3/21 9:30,393.15,,93665.398,8108.5915
2025/3/21 9:45,369.3,,93875.398,8676.7759
2025/3/21 10:00,361.89,,93103.203,9199.4154
2025/3/21 10:15,365.59,,91398,9759.3769
2025/3/21 10:30,350.55,,89441.297,10238.6263
2025/3/21 10:45,340.49,,88570.602,10656.3213
2025/3/21 11:00,345.46,,88472.703,11040.6261
2025/3/21 11:15,325.37,,87940,11325.3017
2025/3/21 11:30,325.36,,87715.797,11564.9521
2025/3/21 11:45,316.14,,85365.297,11819.7624
2025/3/21 12:00,301.76,,82512.898,12005.4349
2025/3/21 12:15,91.38,,75956.203,12050.8494
2025/3/21 12:30,179.74,,76430.703,12170.11
2025/3/21 12:45,164.49,,76533,12113.4331
2025/3/21 13:00,137.15,,75229.797,12073.3943
2025/3/21 13:15,141.21,,75835.297,12154.2562
2025/3/21 13:30,136.61,,76730.797,12150.213
2025/3/21 13:45,233.49,,79876.797,12042.3096
2025/3/21 14:00,279.72,,83353,11851.5895
2025/3/21 14:15,245.44,,83573,11580.4267
2025/3/21 14:30,220.65,,83095.898,11236.9111
2025/3/21 14:45,220.68,,83640.102,10857.0527
2025/3/21 15:00,261.26,,84414,10438.7815
2025/3/21 15:15,248.12,,85245.297,9931.109
2025/3/21 15:30,288.42,,86607.203,9264.8359
2025/3/21 15:45,301.94,,88099,8676.0216
2025/3/21 16:00,321.3,,90420.797,8072.9014
2025/3/21 16:15,311.72,,92207.203,7372.6841
2025/3/21 16:30,341.15,,94284.602,6704.9157
2025/3/21 16:45,355.84,,96353.797,6034.0549
2025/3/21 17:00,373.56,,98368.602,5167.5621
2025/3/21 17:15,381.2,,100514,4450.1563
2025/3/21 17:30,397.79,,101989,3819.045
2025/3/21 17:45,402.78,,100539,3171.9398
2025/3/21 18:00,438.23,,100418,2646.0976
2025/3/21 18:15,411.54,,100709,2211.8943
2025/3/21 18:30,519.53,,103630,1867.3578
2025/3/21 18:45,539.33,,106375,1549.5539
2025/3/21 19:00,577.66,,108914,1452.0695
2025/3/21 19:15,600.43,,109659,1492.9225
2025/3/21 19:30,746.87,,112615,1487.3666
2025/3/21 19:45,622.99,,112520,1510.4548
2025/3/21 20:00,640.93,,111773,1505.1643
2025/3/21 20:15,579.17,,109978,1455.4828
2025/3/21 20:30,615.94,,110601,1469.6452
2025/3/21 20:45,619.27,,109362,1446.9447
2025/3/21 21:00,620.47,,108418,1462.455
2025/3/21 21:15,602.87,,106240,1463.7248
2025/3/21 21:30,586.18,,105690,1487.3315
2025/3/21 21:45,553.66,,105028,1477.9559
2025/3/21 22:00,550.78,,102857,1477.5016
2025/3/21 22:15,532.55,,101594,1441.4685
2025/3/21 22:30,519.04,,99636.703,1448.4732
2025/3/21 22:45,496.51,,97959.203,1403.4132
2025/3/21 23:00,422.46,,95868.898,1341.8298
2025/3/21 23:15,422.05,,92943.602,1304.2335
2025/3/21 23:30,393.78,,90672.398,1261.1992
2025/3/21 23:45,403.23,,88557.602,1192.8506
2025/3/22 0:00,387.06,,86371.398,1097.0262
2025/3/22 0:15,,,86264.898,1048.7079
2025/3/22 0:30,,,92417.203,1029.1756
2025/3/22 0:45,,,91755,1034.5002
2025/3/22 1:00,,,90689.703,985.6674
2025/3/22 1:15,,,88407.297,981.4906
2025/3/22 1:30,,,86573.602,909.2579
2025/3/22 1:45,,,85734.5,877.6116
2025/3/22 2:00,,,83988,872.1591
2025/3/22 2:15,,,83321.203,884.9462
2025/3/22 2:30,,,81873.297,877.2352
2025/3/22 2:45,,,81454.5,865.033
2025/3/22 3:00,,,80821.602,839.225
2025/3/22 3:15,,,79859.602,826.5972
2025/3/22 3:30,,,78812.5,837.3022
2025/3/22 3:45,,,78516.203,796.0417
2025/3/22 4:00,,,77905.898,832.9747
2025/3/22 4:15,,,77236.203,845.8467
2025/3/22 4:30,,,76687.703,837.824
2025/3/22 4:45,,,76235.5,836.767
2025/3/22 5:00,,,75547.797,873.5758
2025/3/22 5:15,,,75068.797,913.6392
2025/3/22 5:30,,,75481.602,890.0803
2025/3/22 5:45,,,75859.797,921.4046
2025/3/22 6:00,,,76369.898,929.0113
2025/3/22 6:15,,,76908.602,919.8329
2025/3/22 6:30,,,78327.5,967.4205
2025/3/22 6:45,,,79560.102,996.0469
2025/3/22 7:00,,,81132.398,1120.715
2025/3/22 7:15,,,82100.602,1357.0177
2025/3/22 7:30,,,83339.703,1766.0562
2025/3/22 7:45,,,84165,2245.495
2025/3/22 8:00,,,84838.297,2856.7949
2025/3/22 8:15,,,86942,3553.6532
2025/3/22 8:30,,,90181.203,4311.9314
2025/3/22 8:45,,,90854.602,5087.6603
2025/3/22 9:00,,,90935.102,5865.196
2025/3/22 9:15,,,91382.398,6637.2476
2025/3/22 9:30,,,91132.398,7316.9868
2025/3/22 9:45,,,91414.297,7878.5659
2025/3/22 10:00,,,90472.102,8476.3279
2025/3/22 10:15,,,89209.203,9066.3714
2025/3/22 10:30,,,87081.797,9520.7386
2025/3/22 10:45,,,86817,9950.873
2025/3/22 11:00,,,86390.703,10289.7746
2025/3/22 11:15,,,86604.703,10630.1329
2025/3/22 11:30,,,85459.5,10901.5318
2025/3/22 11:45,,,84634.203,11135.8142
2025/3/22 12:00,,,81708.898,11249.4371
2025/3/22 12:15,,,75503.797,11306.0482
2025/3/22 12:30,,,75883.297,11328.1986
2025/3/22 12:45,,,74890.297,11361.3959
2025/3/22 13:00,,,74970.203,11350.266
2025/3/22 13:15,,,75095.703,11391.0161
2025/3/22 13:30,,,77008.797,11366.3241
2025/3/22 13:45,,,79468.5,11188.0269
2025/3/22 14:00,,,82733.898,11017.8103
2025/3/22 14:15,,,82899.5,10764.7641
2025/3/22 14:30,,,81270.102,10592.5244
2025/3/22 14:45,,,82049.398,10301.7089
2025/3/22 15:00,,,83133.203,9951.6147
2025/3/22 15:15,,,83803.297,9419.1777
2025/3/22 15:30,,,84521.203,8975.4098
2025/3/22 15:45,,,86022.602,8420.1252
2025/3/22 16:00,,,87418.398,7865.6226
2025/3/22 16:15,,,89432.797,7147.182
2025/3/22 16:30,,,91402.703,6473.7004
2025/3/22 16:45,,,93538.297,5723.8813
2025/3/22 17:00,,,95644.703,4965.3244
2025/3/22 17:15,,,97409.703,4196.5132
2025/3/22 17:30,,,98847.398,3447.3441
2025/3/22 17:45,,,97194.102,2727.2195
2025/3/22 18:00,,,97949.797,2062.8705
2025/3/22 18:15,,,97908.297,1576.4835
2025/3/22 18:30,,,100527,1216.423
2025/3/22 18:45,,,102313,961.0253
2025/3/22 19:00,,,104100,870.2171
2025/3/22 19:15,,,105692,850.8249
2025/3/22 19:30,,,107262,895.7827
2025/3/22 19:45,,,108268,929.2034
2025/3/22 20:00,,,107773,943.8368
2025/3/22 20:15,,,106241,916.8662
2025/3/22 20:30,,,105877,950.7778
2025/3/22 20:45,,,105306,959.5971
2025/3/22 21:00,,,104683,1001.0835
2025/3/22 21:15,,,103196,1025.068
2025/3/22 21:30,,,102402,997.0622
2025/3/22 21:45,,,101745,1004.2178
2025/3/22 22:00,,,100378,973.2764
2025/3/22 22:15,,,99160.797,928.6866
2025/3/22 22:30,,,97378.297,888.6513
2025/3/22 22:45,,,95815.898,822.2175
2025/3/22 23:00,,,93690.797,786.2983
2025/3/22 23:15,,,91686.398,715.6177
2025/3/22 23:30,,,89554.5,649.4475
2025/3/22 23:45,,,87220.102,591.9361
2025/3/23 0:00,,,85098.5,558.6291
2025/3/23 0:15,,363.77,84689.102,523.1544
2025/3/23 0:30,,454.33,90789,494.6637
2025/3/23 0:45,,502.57,90156.602,452.3076
2025/3/23 1:00,,408.39,88262,414.7128
2025/3/23 1:15,,391.09,86542.5,381.8809
2025/3/23 1:30,,438.98,85440.5,356.1504
2025/3/23 1:45,,451.8,84145.5,329.2324
2025/3/23 2:00,,398.47,82465.102,315.3528
2025/3/23 2:15,,505.82,81401.297,294.2653
2025/3/23 2:30,,436.17,80112.797,291.1626
2025/3/23 2:45,,457.68,79717.398,285.9172
2025/3/23 3:00,,449.52,78690.203,289.3179
2025/3/23 3:15,,454.61,77767.5,292.2911
2025/3/23 3:30,,434.12,77235.398,291.9255
2025/3/23 3:45,,393.15,76143.102,296.4863
2025/3/23 4:00,,403.39,75383.297,295.4678
2025/3/23 4:15,,368.32,75172.703,308.454
2025/3/23 4:30,,385.29,74555.703,302.905
2025/3/23 4:45,,408.69,73929,311.5504
2025/3/23 5:00,,382.79,73936.203,293.7983
2025/3/23 5:15,,372.54,73196.5,306.299
2025/3/23 5:30,,369.47,73562.797,310.7427
2025/3/23 5:45,,382.78,73817.398,309.9762
2025/3/23 6:00,,382.67,74544.102,292.5583
2025/3/23 6:15,,355.06,74447.5,292.8396
2025/3/23 6:30,,386.88,75685.703,287.4349
2025/3/23 6:45,,416.22,76747.703,288.8983
2025/3/23 7:00,,403.15,77965,417.572
2025/3/23 7:15,,392.91,78097,710.019
2025/3/23 7:30,,392.2,79103.898,1146.458
2025/3/23 7:45,,398.03,79167.297,1687.4369
2025/3/23 8:00,,331.09,78391,2285.109
2025/3/23 8:15,,330.42,78191.297,2960.1048
2025/3/23 8:30,,351.18,79847.703,3726.4213
2025/3/23 8:45,,351.18,79848.898,4481.2855
2025/3/23 9:00,,340.13,79911.602,5245.7759
2025/3/23 9:15,,317.39,79495.297,6016.3704
2025/3/23 9:30,,337.29,79513.602,6720.9101
2025/3/23 9:45,,304.91,79278.203,7359.8142
2025/3/23 10:00,,287.45,79161.203,7919.9201
2025/3/23 10:15,,313.41,78028.203,8487.2327
2025/3/23 10:30,,0,75971.797,8948.5575
2025/3/23 10:45,,3.45,75701.102,9358.3948
2025/3/23 11:00,,16.75,75730.602,9724.7585
2025/3/23 11:15,,83.35,76123.398,10061.9591
2025/3/23 11:30,,35.95,75582,10304.9652
2025/3/23 11:45,,22.32,74737.297,10541.5736
2025/3/23 12:00,,17.72,72438,10663.5545
2025/3/23 12:15,,30.62,68578.797,10726.9787
2025/3/23 12:30,,38.43,68975.297,10771.9864
2025/3/23 12:45,,83.86,68684.297,10717.2392
2025/3/23 13:00,,75.53,68375.203,10770.8943
2025/3/23 13:15,,50.89,68382.102,10833.9106
2025/3/23 13:30,,261.54,69491.5,10797.1575
2025/3/23 13:45,,160.61,71539.398,10611.576
2025/3/23 14:00,,80.4,72803.898,10497.7444
2025/3/23 14:15,,120.61,73211.5,10340.1281
2025/3/23 14:30,,84.59,73004.703,10064.4621
2025/3/23 14:45,,100.33,72937.102,9657.4892
2025/3/23 15:00,,11.76,74166.297,9281.3651
2025/3/23 15:15,,254.45,75337,8780.8759
2025/3/23 15:30,,170.22,76068.102,8197.1819
2025/3/23 15:45,,292.1,77281.297,7730.51
2025/3/23 16:00,,326.88,79033.398,7101.5246
2025/3/23 16:15,,308.08,80862.203,6458.3479
2025/3/23 16:30,,350.76,83618.102,5837.7193
2025/3/23 16:45,,364.77,85552.102,5133.5409
2025/3/23 17:00,,368.37,87787.102,4424.3092
2025/3/23 17:15,,369.48,88861.5,3799.4636
2025/3/23 17:30,,475.63,90537.203,2968.2042
2025/3/23 17:45,,370.07,90340.5,2336.1779
2025/3/23 18:00,,431.04,90760,1859.7699
2025/3/23 18:15,,380.78,91351.898,1434.8334
2025/3/23 18:30,,483.18,92509.203,1167.0416
2025/3/23 18:45,,420.15,93404.297,971.5766
2025/3/23 19:00,,497.28,95072.602,873.0329
2025/3/23 19:15,,388.42,95920.203,853.1943
2025/3/23 19:30,,552.86,98708.602,843.4587
2025/3/23 19:45,,479.37,99231.898,826.5726
2025/3/23 20:00,,552.66,98984.398,738.6721
2025/3/23 20:15,,417.04,98569.297,717.1521
2025/3/23 20:30,,475.72,98175.797,698.7778
2025/3/23 20:45,,519.94,98240.703,703.3959
2025/3/23 21:00,,459.01,97704.898,707.7043
2025/3/23 21:15,,457.48,97306,660.7
2025/3/23 21:30,,483.03,97089.5,646.838
2025/3/23 21:45,,455.14,95612.602,618.7635
2025/3/23 22:00,,405,94341.102,590.6732
2025/3/23 22:15,,423.89,92971,599.9048
2025/3/23 22:30,,386.17,90926.102,624.4268
2025/3/23 22:45,,425.4,89506.102,629.196
2025/3/23 23:00,,394.69,87129.102,659.0583
2025/3/23 23:15,,393.67,84773.898,686.668
2025/3/23 23:30,,383.5,83393.297,708.6282
2025/3/23 23:45,,363.92,80875.5,713.8272
2025/3/24 0:00,,340.32,79155.203,714.9129
2025/3/24 0:15,351.97,331.83,78126.398,719.5964
2025/3/24 0:30,427.31,586.15,85030.5,720.1373
2025/3/24 0:45,393.15,588.3,84516.703,729.6237
2025/3/24 1:00,393.15,529.8,82947.797,723.5329
2025/3/24 1:15,381.92,455.09,81211.797,714.7225
2025/3/24 1:30,384.1,1391.42,80299.898,692.0819
2025/3/24 1:45,370.92,509.75,78749.102,685.6285
2025/3/24 2:00,368.77,498.04,78143.297,685.6113
2025/3/24 2:15,362.96,491.76,76736.5,689.4459
2025/3/24 2:30,360.84,434.02,75830.398,678.5498
2025/3/24 2:45,360.38,485.43,74948,652.8164
2025/3/24 3:00,353.11,423.91,74093.898,637.7398
2025/3/24 3:15,350.81,424.74,73508.203,636.3469
2025/3/24 3:30,347.48,394.03,72891.602,614.2818
2025/3/24 3:45,340.58,393.2,71922.398,624.6927
2025/3/24 4:00,331.7,389.52,71421.602,623.464
2025/3/24 4:15,332.67,393.2,71537.703,590.3249
2025/3/24 4:30,331.7,391.93,71204.297,551.2664
2025/3/24 4:45,331.67,391.93,70928.797,554.7484
2025/3/24 5:00,329.71,421.53,70114.898,601.3759
2025/3/24 5:15,326.41,403.08,70654.602,611.7115
2025/3/24 5:30,325.58,403.08,71038.797,627.1208
2025/3/24 5:45,325.59,432.22,71531.703,625.465
2025/3/24 6:00,329.65,537.08,72754.5,613.2023
2025/3/24 6:15,336.16,556.67,73535.102,604.5416
2025/3/24 6:30,348.92,597.2,76480.602,573.7691
2025/3/24 6:45,353.72,700.26,78547.602,593.5993
2025/3/24 7:00,360.58,643.39,81130.297,691.4704
2025/3/24 7:15,361.91,671.24,81322.898,981.8198
2025/3/24 7:30,368.05,1158.23,83414.703,1343.1021
2025/3/24 7:45,362.7,598.78,83951.703,1817.8575
2025/3/24 8:00,357.72,418.9,84640.602,2409.4662
2025/3/24 8:15,366.87,429.02,87684.602,3083.6295
2025/3/24 8:30,380.29,668.84,91961.602,3747.5331
2025/3/24 8:45,378.16,657.62,94043.898,4414.97
2025/3/24 9:00,376.35,655.63,94483.398,5141.7515
2025/3/24 9:15,365.83,618.24,94878.102,5832.0274
2025/3/24 9:30,364.5,529.62,95684.102,6501.7669
2025/3/24 9:45,361.98,424.94,95539.102,7157.5651
2025/3/24 10:00,346.95,361.27,94853.703,7796.8478
2025/3/24 10:15,337.36,365.95,93694.898,8368.7027
2025/3/24 10:30,331.28,317.32,91228.898,8893.1174
2025/3/24 10:45,334.55,337.49,91554.703,9315.3342
2025/3/24 11:00,329.9,333.48,91116.398,9702.0449
2025/3/24 11:15,316.56,333.59,90523.297,9970.292
2025/3/24 11:30,311.89,338.98,90398.297,10207.6172
2025/3/24 11:45,284.64,261.12,88388.203,10482.1425
2025/3/24 12:00,254.06,299.29,85999.703,10690.78
2025/3/24 12:15,8.46,22.93,78954.203,10757.0885
2025/3/24 12:30,41.81,292.43,80532.602,11002.8566
2025/3/24 12:45,52.3,273.72,80089.5,11084.7612
2025/3/24 13:00,10.16,328.53,79190.297,11141.5028
2025/3/24 13:15,2,258.09,80088.703,11228.0468
2025/3/24 13:30,33.4,310.41,81195.297,11235.1288
2025/3/24 13:45,41.43,292.1,83785.898,11115.3936
2025/3/24 14:00,135.66,373.08,87490.297,11025.8615
2025/3/24 14:15,49.06,322.12,87759.5,10815.243
2025/3/24 14:30,29.84,368.9,87339.102,10551.9573
2025/3/24 14:45,52.56,296.98,88172,10252.5403
2025/3/24 15:00,197.06,299.52,88887.203,9924.9719
2025/3/24 15:15,224.85,295.19,90241.602,9604.6923
2025/3/24 15:30,243.41,343.23,90849.102,9187.134
2025/3/24 15:45,283.08,346.75,92728,8717.5966
2025/3/24 16:00,288.9,398.18,94645.602,8248.6594
2025/3/24 16:15,307.39,341.42,96764.5,7637.7974
2025/3/24 16:30,334.7,385.24,99497.898,7017.2992
2025/3/24 16:45,348.49,489.11,100706,6274.6348
2025/3/24 17:00,359.75,552.24,103057,5540.7699
2025/3/24 17:15,373.81,556.56,104021,4779.2134
2025/3/24 17:30,393.44,551.8,105722,4120.8662
2025/3/24 17:45,393.22,508.86,104683,3438.2359
2025/3/24 18:00,403.1,595.9,103590,2878.0158
2025/3/24 18:15,410.03,480.82,104771,2398.8013
2025/3/24 18:30,456.73,537.36,106908,2051.7894
2025/3/24 18:45,538.24,499.45,108345,1732.2836
2025/3/24 19:00,533.22,581.81,110732,1548.876
2025/3/24 19:15,545.94,562.47,111563,1576.4884
2025/3/24 19:30,757.81,650.05,114724,1637.3835
2025/3/24 19:45,507.39,602.86,114542,1599.4447
2025/3/24 20:00,615.87,603.59,113326,1534.8005
2025/3/24 20:15,531.79,546.93,111271,1561.6161
2025/3/24 20:30,577.19,652.31,111475,1609.84
2025/3/24 20:45,547.58,656.77,110851,1625.429
2025/3/24 21:00,546.23,559.63,110312,1642.1969
2025/3/24 21:15,497.08,557.13,107935,1695.6525
2025/3/24 21:30,514.8,591.05,107571,1741.9025
2025/3/24 21:45,481.3,612.69,105898,1748.6583
2025/3/24 22:00,460.09,563.65,104538,1815.3526
2025/3/24 22:15,433.08,544.01,101584,1835.0885
2025/3/24 22:30,412.82,515.17,99371.898,1816.5995
2025/3/24 22:45,396.63,465.21,97117.5,1730.0951
2025/3/24 23:00,380.45,451.91,94659.398,1776.3922
2025/3/24 23:15,367.95,381.86,92059.797,1720.1276
2025/3/24 23:30,359.33,387.66,89720.398,1694.1013
2025/3/24 23:45,355.17,394,87484.102,1685.4119
2025/3/25 0:00,337,367.28,85283.602,1654.7147
2025/3/25 0:15,350.38,355.95,84751.203,1573.8944
2025/3/25 0:30,402.08,572.21,91354.102,1514.3342
2025/3/25 0:45,373,448.94,90935.398,1492.3137
2025/3/25 1:00,366.09,439.2,89684.102,1489.0952
2025/3/25 1:15,365.75,400.05,87848,1515.9868
2025/3/25 1:30,362.81,388.12,86248.102,1500.2879
2025/3/25 1:45,360.97,407.46,85551.898,1502.6577
2025/3/25 2:00,357.78,392.04,84584.398,1499.165
2025/3/25 2:15,350.2,380,83255.5,1544.4474
2025/3/25 2:30,350,434.62,82610.203,1493.3903
2025/3/25 2:45,346.94,402.44,81469.5,1508.5251
2025/3/25 3:00,345.1,410,81040.297,1530.4064
2025/3/25 3:15,345.1,407.36,80307.102,1513.1281
2025/3/25 3:30,340.1,403.78,79842.203,1574.6622
2025/3/25 3:45,337.1,400,78920.398,1581.6376
2025/3/25 4:00,330.27,396.35,78637.602,1623.3813
2025/3/25 4:15,330.44,393.78,78183.102,1582.2726
2025/3/25 4:30,330.1,380,77646,1591.2837
2025/3/25 4:45,330.09,345.1,77075.102,1555.7235
2025/3/25 5:00,330.1,359.66,77246.297,1500.0082
2025/3/25 5:15,329.99,368.92,77260.398,1459.6231
2025/3/25 5:30,329.1,360,77332.102,1391.4261
2025/3/25 5:45,330.27,374.87,77564.398,1407.867
2025/3/25 6:00,331,376.33,78413.703,1389.0535
2025/3/25 6:15,334.1,396.44,80031.398,1370.9428
2025/3/25 6:30,346.43,400,82561.602,1377.6131
2025/3/25 6:45,350.1,502.18,84256.898,1408.7617
2025/3/25 7:00,360,510.78,86093.602,1486.7758
2025/3/25 7:15,360.97,485.44,86787.297,1723.2307
2025/3/25 7:30,365,469.7,88288.602,2078.8364
