日期,时间,负荷预测D-1,负荷实际值,外送预测D-1,外送实际值,风电预测D-1,风电实际值,光伏预测D-1,光伏实际值,开机容量,负荷率D-1,负荷率D,实时电价,日前电价
2025/6/9,10:45,24890.2,23434.47,8572,12555.06,6657.58,6650.489,18020.38,14234.887,37740,23.28%,40.02%,26.44,26.89
2025/6/9,11:00,25575.2,23817.31,8316,11677.17,6736.16,6850.549,18415.86,13682.741,37740,23.16%,39.64%,25.87,26.74
2025/6/9,11:15,26011.2,25208.65,8003,11873.53,6859.22,7215.052,18740.3,14218.573,37740,22.30%,41.46%,25.39,26.57
2025/6/9,11:30,26066.2,25287.91,7852,11408.56,6984.16,7805.51,18968.43,13927.779,37740,21.11%,39.65%,24.97,26.45
2025/6/9,11:45,25712.2,25092.38,7701,11475.83,7111.21,8029.732,19076.34,13603.79,37740,19.15%,39.57%,24.8,26.48
2025/6/9,12:00,25140.2,24911.92,7549,11048.19,7248.09,8136.653,19095.86,13114.808,37740,16.81%,38.97%,24.76,26.44
2025/6/9,12:15,24759.2,24671.01,7436,10558.95,7395.28,7770.691,19056.18,12748.962,37740,15.22%,38.98%,25.8,27.87
2025/6/9,12:30,24351.2,24826.27,7668,11227.46,7546.13,8626.428,18984.4,12274.826,37740,14.54%,40.15%,25.34,27.76
2025/6/9,12:45,24133.2,24917.57,7900,11901.95,7705.8,9565.476,18832.18,11919.821,37740,14.56%,40.63%,25.18,27.63
2025/6/9,13:00,24025.2,24571.79,8132,12182.2,7865.8,10334.6,18555.96,11678.065,37740,15.20%,39.06%,25.29,27.6
2025/6/9,13:15,23888.2,24543.22,8369,12541.59,8038.05,10515.242,18251.51,11254.927,37740,15.81%,40.58%,25.18,27.5
2025/6/9,13:30,23861.2,24557.23,8367,12839.14,8216.23,10448.864,17847.15,11712.72,37740,16.33%,40.37%,24.64,27.48
2025/6/9,13:45,23861.2,24805.87,8367,13082.67,8398.12,10689.353,17430.14,11152.279,37740,16.96%,42.52%,23.86,27.45
2025/6/9,14:00,24052.2,24764.35,8367,13225.79,8572.98,11029.212,16921.47,11381.15,37740,18.35%,41.28%,23.61,27.06
2025/6/9,14:15,24323.2,25185.72,8375,12313.02,8751.81,10289.819,16356.52,11369.175,37740,20.11%,41.97%,88.83,26.4
2025/6/9,14:30,24678.2,25265.06,8371,13012.55,8902.95,10339.874,15755.05,11363.448,37740,22.23%,43.92%,91.1,26.01
2025/6/9,14:45,25304.2,25892.33,8371,11234.03,9048.12,9835.393,15060.24,10925.398,37740,25.35%,43.36%,92.16,26.09
2025/6/9,15:00,25957.2,26175.28,8371,11803.04,9218.22,10815.181,14361,11382.79,37740,28.48%,41.81%,23.32,56.21
2025/6/9,15:15,26528.2,26563.78,8382,12458.38,9342.59,11182.559,13641.39,10801.725,37740,31.60%,45.15%,23.96,25.4
2025/6/9,15:30,26855.2,26758.8,8314,11748.96,9464.59,11137.999,12917.09,10853.955,37740,33.88%,43.76%,85.29,53.52
2025/6/9,15:45,27318.2,26732.26,8247,11489.06,9582.69,10901.939,12114.31,10385.982,37740,36.75%,44.87%,83.25,24.79
2025/6/9,16:00,27780.2,26969.11,8180,10489,9704.26,10666.995,11245.85,9963.3,37740,39.77%,44.59%,23.64,74.4
2025/6/9,16:15,28243.2,27162.25,8099,9783.621,9807.25,10634.598,10295.97,9093.515,37740,43.03%,45.62%,23.09,112.61
2025/6/9,16:30,28624.2,27299.7,7745,9259.604,9860.79,10611.375,9375.57,8423.486,37740,45.40%,46.43%,200,40.25
2025/6/9,16:45,28896.2,27931.81,7423,7643.929,9914.81,10723.13,8400.96,7621.963,37740,47.70%,45.66%,200,77.86
2025/6/9,17:00,29223.2,28439.22,7086,7111.915,9990.41,10742.524,7455.83,6813.485,37740,49.98%,47.68%,191,198.03
2025/6/9,17:15,29794.2,29010.17,6833,6933.538,10196.48,10953.304,6468.56,5909.561,37740,52.89%,50.56%,210,223.08
2025/6/9,17:30,30312.2,29448.47,6954,7178.409,10181.39,10679.149,5511.98,4950.519,37740,57.16%,55.64%,240,250.05
2025/6/9,17:45,30556.2,29753.29,7083,7070.546,10148.35,10390.819,4572.08,4271.51,37740,60.73%,58.72%,245.5,255
2025/6/9,18:00,30720.2,29961.21,7210,7273.033,10160.7,10344.274,3720.48,3395.264,37740,63.72%,62.25%,249.39,261.97
2025/6/9,18:15,30801.2,30331.72,7294,7504.062,10238.36,10558.914,2894.8,2653.522,37740,66.14%,65.24%,266.34,260
2025/6/9,18:30,30949.2,30417.33,7292,7524.073,10124.61,10424.175,2164.66,2047.857,37740,68.77%,67.49%,266.67,260
2025/6/9,18:45,31294.2,30613.81,7292,7410.019,9963.02,10204.591,1539.85,1544.072,37740,71.76%,69.62%,275,280.17
2025/6/9,19:00,31583.2,30993.59,7292,7134.656,9840.05,9744.755,996.93,1070.926,37740,74.29%,72.37%,279,279.1
2025/6/9,19:15,31631.2,31189.54,7294,7266.697,9695.05,9229.139,539.9,635.125,37740,76.02%,75.76%,280,290.81
2025/6/9,19:30,31860.2,31589.79,7261,7195.524,9385.03,8890.685,255.4,252.467,37740,78.12%,78.54%,282,287.68
2025/6/9,19:45,32173.2,31782.32,7228,7302.202,9108.1,8610.074,91.53,29.892,37740,80.03%,80.67%,301,293.14
2025/6/9,20:00,32800.2,32042.04,7195,7173.654,9054.26,8638.945,8.12,5.89,37740,81.96%,81.00%,320,371.13
2025/6/9,20:15,32488.2,32273.12,7162,7170.59,8946.63,8324.608,1.04,4.983,37740,81.35%,82.44%,323,304.92
2025/6/9,20:30,32469.2,32352.67,7139,7072.156,8826.87,8442.596,0.89,3.301,37740,81.56%,82.09%,320,302.9
2025/6/9,20:45,32042.2,32572.27,7117,7109.685,8679.06,8517.437,0.82,4.659,37740,80.76%,82.56%,335,299
2025/6/9,21:00,31915.2,32460.84,7095,6982.807,8544.73,8415.559,0.78,4.588,37740,80.72%,82.20%,330,302.94
2025/6/9,21:15,32027.2,32179.44,7014,6955.758,8413.83,8155.194,0.73,4.709,37740,81.15%,82.08%,320.41,304.01
2025/6/9,21:30,31779.2,31909.39,6895,7130.623,8459.56,7787.458,0.69,4.557,37740,80.06%,82.80%,320.45,300.22
2025/6/9,21:45,31436.2,31785.06,6780,6577.593,8566.01,7607.172,0.64,4.662,37740,78.56%,81.48%,311.19,303.54
2025/6/9,22:00,31243.2,31177.52,6663,6756.603,8622.61,7452.186,0.6,4.694,37740,77.59%,80.76%,303.85,300
2025/6/9,22:15,30862.2,31084.93,6545,6586.355,8488.93,7043.052,0.55,4.7,37740,76.62%,81.14%,310.58,303.31
2025/6/9,22:30,30402.3,30643.86,6177,6201.685,8522.01,6603.059,0.5,4.739,37740,74.34%,80.12%,302.27,285
2025/6/9,22:45,29927.4,30154.59,5820,5521.327,8812.15,6276.337,0.45,4.766,37740,71.37%,77.89%,298,275.51
2025/6/9,23:00,29676.1,29758.63,5458,5488.979,8685.42,6027.976,30.4,4.664,37740,70.00%,77.41%,289,279.71
2025/6/9,23:15,29480.5,29886.64,5155,5115.71,8626.13,5854.281,30.35,4.025,37740,68.84%,77.22%,295,270
2025/6/9,23:30,29145.3,29382.75,5155,5283.462,8511.91,5821.43,30.3,3.916,37740,68.25%,76.42%,300,270
2025/6/9,23:45,28698.4,29029.09,5155,5255.285,8379.84,5848.059,30.26,3.906,37740,67.42%,75.34%,300,265.55
2025/6/9,24:00,28642.6,28829.06,5155,5071.919,8189.22,5762.203,0,3.849,37740,67.85%,74.55%,294,265.55
2025/6/10,00:15,29440.4,29660.36,5492,5751.165,7040.77,5566.51,0,3.814,40624,68.66%,73.46%,318,314.23
2025/6/10,00:30,29076.7,29763.55,5490,6187.21,7089.92,5730.416,0,3.839,40624,67.64%,74.38%,308,295
2025/6/10,00:45,28741,29454.94,5489,6377.194,7266.85,5868.037,0,3.839,40624,66.37%,73.75%,309,290
2025/6/10,01:00,28489.2,29295.73,5488,6491.24,7149.73,6041.254,0,3.812,40624,66.04%,73.21%,308,294
2025/6/10,01:15,28265.4,28725.33,5487,6559.217,7097.35,6131.593,25,3.888,40624,65.55%,71.75%,305,290
2025/6/10,01:30,27929.7,28300,5471,6138.671,6982.05,6288.17,25,3.864,40624,64.97%,69.29%,300,289
2025/6/10,01:45,27649.9,28036.76,5456,5689.955,6870.16,6351.946,25,3.808,40624,64.52%,67.38%,280,289
2025/6/10,02:00,27202.3,27489.87,5441,5793.652,6751.56,6407.098,25,3.799,40624,63.67%,66.15%,271,280
2025/6/10,02:15,27034.5,27542.13,5423,5638.848,6646.38,6426.93,25,3.855,40624,63.48%,65.85%,275,280
2025/6/10,02:30,26838.6,27553.1,5423,5570.194,6526.66,6331.914,25,3.711,40624,63.29%,65.94%,270,283
2025/6/10,02:45,26698.8,27434.54,5423,5474.868,6404.38,6108.419,25,3.716,40624,63.24%,65.96%,270,275
2025/6/10,03:00,26530.9,27155.78,5423,5607.057,6288.55,5987.421,25,3.744,40624,63.12%,65.90%,275,282
2025/6/10,03:15,26475,26920.21,5423,5622.167,6134.1,5905.08,25,3.736,40624,63.36%,65.56%,271,290
2025/6/10,03:30,26335.1,26775.51,5423,5813.273,5977.46,5899.294,25,3.732,40624,63.40%,65.69%,270,282
2025/6/10,03:45,26279.2,26691.81,5423,5586.054,5825.98,5906.251,25,3.736,40624,63.64%,64.91%,270,280.14
2025/6/10,04:00,26279.2,26471.7,5423,5667.691,5688.63,5748.047,25,3.739,40624,63.97%,64.96%,270,290
2025/6/10,04:15,26447,26329.84,5423,5755.906,5518.09,5664.113,25,2.46,40624,64.81%,65.03%,270,297.28
2025/6/10,04:30,26530.9,26440.74,5423,5556.371,5353.58,5542.495,25,2.563,40624,65.42%,65.11%,270,295
2025/6/10,04:45,26586.9,26408.13,5423,5677.443,5187.71,5548.843,25.16,2.538,40624,65.96%,65.32%,270,302.4
2025/6/10,05:00,26642.8,26454.88,5423,5528.866,4846.52,5540.033,5.42,2.773,40624,66.99%,65.09%,275,300
2025/6/10,05:15,26838.6,26534.66,5436,5685.103,4603.23,5562.216,60.82,45.88,40624,67.97%,65.51%,275,307.55
2025/6/10,05:30,26978.5,26700.77,5448,5687.406,4391.97,5472.839,199.2,278.619,40624,68.52%,65.57%,279,311.95
2025/6/10,05:45,27174.4,27032.49,5460,5545.192,4243.46,5357.137,462.57,652.516,40624,68.75%,65.40%,275,309.6
2025/6/10,06:00,27370.2,27079.69,5472,5546.325,4066.06,5246.203,874.81,1098.394,40624,68.68%,64.69%,266.65,304.09
2025/6/10,06:15,27454.1,27259.23,5491,6157.822,3927.88,5093.707,1435.76,1600.16,40624,67.89%,65.78%,270,301.27
2025/6/10,06:30,27482.1,27283.81,5626,6049.679,3866.14,4848.813,2141.71,2178.82,40624,66.71%,64.75%,270,293.93
2025/6/10,06:45,26835.9,26964.09,5763,5895.043,3668.89,4499.097,3011.25,2889.679,40624,63.80%,62.70%,260,292.42
2025/6/10,07:00,26361.9,26438.98,5899,6047.946,3507.99,4182.484,4012.06,3809.11,40624,60.90%,60.30%,260,271.43
2025/6/10,07:15,25617.9,25838.64,6107,6230.121,3160.96,3867.347,5112.14,4816.036,40624,57.73%,57.57%,250,260
2025/6/10,07:30,25198.9,25362.05,6605,6793.034,2840.54,3493.32,6200.67,5952.277,40624,56.03%,55.90%,245,260
2025/6/10,07:45,24294.9,24630.16,7152,7410.071,2645.65,2925.427,7548.13,7150.002,40624,52.32%,54.07%,240,224
2025/6/10,08:00,23918.9,24034.45,7683,7940.465,2337.16,2648.555,8939.57,8420.151,40624,50.03%,51.46%,235,239
2025/6/10,08:15,23573.9,23754.07,8266,8689.463,2094.55,2338.028,10325.34,9744.025,40624,47.80%,50.12%,220,200
2025/6/10,08:30,23448.9,23686.09,8477,8724.479,1951.96,2033.925,11695.06,11060.286,40624,45.00%,47.55%,200,191.45
2025/6/10,08:45,23166.9,23368.72,8693,8896.005,1815.93,1731.517,12981.28,12448.763,40624,42.00%,44.52%,186.28,29.62
2025/6/10,09:00,22759.9,22988.33,8906,9293.222,1655.82,1518.643,14216.76,13697.583,40624,38.88%,42.01%,29.34,29.92
2025/6/10,09:15,22509.9,22877.81,9090,9617.166,1515.64,1328.179,15316.17,14876.779,40624,36.35%,40.10%,29.58,30.53
2025/6/10,09:30,22321.9,22808.28,9089,9630.032,1403.67,1179.804,16361.03,15857.977,40624,33.59%,37.91%,29.78,30.8
2025/6/10,09:45,22289.9,22696.31,9089,9136.132,1316.35,1061.273,17289.28,15629.845,40624,31.44%,37.27%,30.01,30.57
2025/6/10,10:00,22227.9,22507.78,9089,9601.251,1223.09,974.571,18108.6,15806.613,40624,29.50%,37.73%,30.71,30.8
2025/6/10,10:15,22289.9,22741.19,9091,9574.6,1169.83,904.513,18835.76,16224.094,40624,28.00%,37.38%,30.41,30.63
2025/6/10,10:30,22415.9,22779.41,8828,9803.717,1131.18,879.433,19466.57,16626.866,40624,26.21%,37.11%,30.16,30.78
2025/6/10,10:45,22728.9,22916.81,8572,10000.27,1105.91,888.459,19994.21,17007.295,40624,25.11%,36.98%,30.05,30.64
2025/6/10,11:00,23104.9,23051.32,8316,10412.14,1079.44,888.776,20441.44,17239.663,40624,24.37%,37.75%,29.99,30.77
2025/6/10,11:15,23292.9,24202.42,8003,10554.44,1084.16,934.831,20800.11,17791.442,40624,23.17%,39.46%,29.62,30.19
2025/6/10,11:30,23448.9,24304.48,7852,9757.453,1093.3,970.077,21083.09,17997.208,40624,22.46%,37.16%,29.68,30.58
2025/6/10,11:45,23386.9,24106.48,7701,9752.921,1118.6,1035.111,21287.4,17949.318,40624,21.37%,36.62%,29.14,30.53
2025/6/10,12:00,23135.9,23741.3,7549,9805.141,1138.51,1048.358,21398.23,17752.616,40624,20.06%,36.30%,29.44,30.46
2025/6/10,12:15,22759.9,23422.94,7436,9313.182,1166.49,707.65,21415.5,16516.514,40624,18.74%,38.18%,31.52,32.78
2025/6/10,12:30,22415.9,23415.6,7668,9398.938,1200.45,718.431,21430.85,16639.881,40624,18.35%,38.05%,31.3,32.71
2025/6/10,12:45,22289.9,23201.88,7900,9190.793,1241.99,657.322,21387.75,16485.103,40624,18.61%,37.54%,30.45,32.1
2025/6/10,13:00,22039.9,23165.12,8132,9392.264,1291.85,771.037,21224.77,16187.657,40624,18.84%,38.40%,31.46,32.52
2025/6/10,13:15,21882.9,22712.1,8369,10082.13,1343.68,802.493,21020.04,16234.505,40624,19.42%,38.79%,31.59,32.18
2025/6/10,13:30,21882.9,22176.16,8367,10437.16,1394.62,1206.812,20727.65,15862.49,40624,20.01%,38.26%,31.52,32.42
2025/6/10,13:45,21882.9,22465.33,8367,9989.306,1442.38,1279.014,20372.92,15792.274,40624,20.76%,37.87%,31.45,32.41
2025/6/10,14:00,21976.9,22923.41,8367,10203.81,1498.25,1390.57,19933.03,15950.535,40624,21.94%,38.86%,31.43,32.27
2025/6/10,14:15,22164.9,22755.11,8375,10766.83,1542.47,1426.771,19443.95,15939.965,40624,23.52%,39.77%,31.02,31.71
2025/6/10,14:30,22446.9,22940.53,8371,10927.41,1587.57,1369.676,18882.13,16109.217,40624,25.47%,40.34%,30.45,31.37
2025/6/10,14:45,22634.9,23368.59,8371,10853.25,1629.73,1339.69,18213.11,16056.101,40624,27.48%,41.42%,30.55,31.8
2025/6/10,15:00,22947.9,23873.34,8371,10602.32,1680.42,1397.721,17511.13,15621.3,40624,29.85%,42.97%,30.05,32.12
2025/6/10,15:15,23292.9,24308.69,8382,10581.61,1719.5,1442.773,16710.01,15148.366,40624,32.60%,45.05%,186.36,31.56
2025/6/10,15:30,23636.9,24707.8,8314,9812.222,1756.01,1506.617,15813.73,14668.546,40624,35.40%,45.16%,220,30.77
2025/6/10,15:45,24137.9,25063.67,8247,9175.329,1797.58,1535.219,14836.44,13830.865,40624,38.77%,46.46%,200,30.29
2025/6/10,16:00,24670.9,25514.15,8180,8403.229,1825.53,1584.076,13798.63,12755.568,40624,42.41%,48.19%,220,133.62
2025/6/10,16:15,25328.9,26298.69,8099,7895.022,1856.73,1579.659,12684.06,11781.441,40624,46.49%,51.28%,220,200
2025/6/10,16:30,25578.9,27185.91,7748,7862.147,1888.53,1733.752,11510.12,10702.306,40624,49.06%,55.66%,260,220
2025/6/10,16:45,26772.9,27803.62,7427,7388.982,1915.48,1827.524,10270,9455.353,40624,54.19%,58.86%,260,258
2025/6/10,17:00,27752.9,28443.8,7092,7029.786,1949.75,1857.165,9038.47,8268.333,40624,58.73%,62.40%,270,260
2025/6/10,17:15,28542.9,29029.62,6840,6828.655,1982.54,1866.95,7757.16,7036.763,40624,63.12%,66.35%,280,270
2025/6/10,17:30,29269.9,29762.38,6950,6854.554,2021.77,1871.828,6507.11,5778.265,40624,68.16%,71.30%,300,284.56
2025/6/10,17:45,29932.9,30257.37,7067,7065.765,1969.53,1906.214,5294.92,4689.879,40624,73.20%,75.64%,330,321.26
2025/6/10,18:00,30533.9,30307.94,7182,7319.444,2044.85,1929.307,4237.03,3722.142,40624,77.38%,78.71%,355,336.62
2025/6/10,18:15,30849.9,30852.39,7254,7299.463,2106.6,1954.393,3225.89,2862.415,40624,80.67%,82.06%,398,355.27
2025/6/10,18:30,31070.9,31050.56,7254,7442.521,2223.56,2000.183,2384.75,2175.25,40624,83.00%,84.48%,398,389.48
2025/6/10,18:45,31386.9,31554.83,7254,7214.298,2349.38,2126.711,1666.37,1600.134,40624,85.23%,86.26%,420,395
2025/6/10,19:00,31734.9,31537.85,7254,7273.643,2466.91,2184.45,1072.9,1118.965,40624,87.26%,87.41%,439,404.5
2025/6/10,19:15,32050.9,31957.66,7254,7204.137,2609.41,2285.754,610.71,673.789,40624,88.83%,89.12%,420,411
2025/6/10,19:30,32176.9,32095.59,7221,7226.518,2772.72,2438.815,304.08,269.356,40624,89.41%,90.13%,401,439
2025/6/10,19:45,32570.9,32185.3,7188,7371.602,2931.61,2581.406,106.16,28.708,40624,90.39%,90.95%,499,447
2025/6/10,20:00,32799.9,32648.16,7155,7343.423,3112.02,2693.942,6.91,15.37,40624,90.68%,91.77%,600,563.89
2025/6/10,20:15,32799.9,32783.72,7122,7155.448,3262.82,2792.016,0.16,4.861,40624,90.24%,91.43%,499,401
2025/6/10,20:30,32461.9,32658.52,7099,7106.533,3389.57,2932.385,0.03,3.869,40624,89.04%,90.66%,450,398.8
2025/6/10,20:45,32429.9,32679.77,7077,6973.979,3519.66,3010.41,0,4.205,40624,88.59%,90.19%,480,398
2025/6/10,21:00,32302.9,32268.88,7055,7073.837,3650.6,3175.689,0,4.387,40624,87.90%,89.02%,439,398.8
2025/6/10,21:15,31923.9,32315.29,6974,7226.586,3819.89,3270.494,0,4.216,40624,86.35%,89.28%,398,398
2025/6/10,21:30,31576.9,32182.58,6857,7339.084,3959.44,3335.178,0,11.034,40624,84.86%,89.05%,395,396
2025/6/10,21:45,31260.9,31844.35,6742,7333.061,4086.94,3419.742,0,5.591,40624,83.49%,88.01%,398,389
2025/6/10,22:00,30944.9,31690.3,6625,7459.632,4326.11,3519.636,0,1.086,40624,81.83%,87.70%,390,380
2025/6/10,22:15,30533.9,31175.55,6505,7408.469,4851.22,3608.923,0,0.455,40624,79.23%,86.09%,391,350
2025/6/10,22:30,30280.9,30620.08,6137,7226.409,5133.74,3663.739,0,0.555,40624,77.01%,84.14%,398,345
2025/6/10,22:45,29995.9,30370.16,5780,6940.163,5443.5,3697.817,0,-9.302,40624,74.67%,82.76%,389,322
2025/6/10,23:00,29648.9,30037.67,5418,6817.544,6000.88,3778.375,0,-9.894,40624,71.55%,81.45%,350,308
2025/6/10,23:15,29237.9,29730.35,5114,6537.25,6372.19,3844.487,0,-6.218,40624,68.87%,79.83%,318,300
2025/6/10,23:30,28889.9,29327.71,5114,6777.67,6568.98,3937.802,0,-6.064,40624,67.53%,79.20%,320,300
2025/6/10,23:45,28478.9,28849.27,5114,6315.619,6693.35,4019.903,0,-6.094,40624,66.22%,76.68%,305,295
2025/6/10,24:00,28289.9,28388.84,5114,5809.801,6802.01,4071.799,0,-6.021,40624,65.48%,74.18%,300,282
2025/6/11,00:15,29669.5,29500.97,5492,5770.939,6333.88,4063.539,50.05,-6.082,36940,77.90%,84.50%,329,358.36
2025/6/11,00:30,29392.4,29501.13,5490,6021.106,6435.86,4012.819,50.1,-5.847,36940,76.87%,85.31%,335,313.51
2025/6/11,00:45,29059.8,29234.39,5489,6123.532,6547.57,3994.911,50.15,3.528,36940,75.67%,84.89%,332,314.03
2025/6/11,01:00,28921.3,29025.63,5488,6064.662,6660.48,3990.897,50.21,3.455,36940,74.98%,84.18%,318,306.87
2025/6/11,01:15,28533.3,28534.42,5487,6277.427,6682.98,4056.034,105.26,3.507,36940,73.72%,83.25%,318,305.37
2025/6/11,01:30,28200.7,28465.05,5471,6696.54,6733.7,4191.157,105.3,13.412,36940,72.64%,83.80%,325,294.45
2025/6/11,01:45,27868.2,28370.83,5456,6512.615,6747.82,4331.667,105.35,13.418,36940,71.66%,82.67%,315,296.26
2025/6/11,02:00,27563.3,28005.7,5441,6405.475,6750.41,4413.048,105.4,13.454,36940,70.79%,81.17%,318,280
2025/6/11,02:15,27341.6,27786.5,5423,6703.004,6797.02,4471.959,105.45,11.389,36940,70.01%,81.23%,318,282.86
2025/6/11,02:30,27286.2,27760.03,5423,6250.484,6785.51,4483.879,105.5,3.585,36940,69.89%,79.92%,310,289.96
2025/6/11,02:45,27286.2,27331.05,5423,6348.011,6777.19,4538.955,105.55,13.345,36940,69.91%,78.85%,300,289.2
2025/6/11,03:00,27203.1,27154.81,5423,6777,6753.05,4664.439,105.61,13.259,36940,69.75%,79.19%,300,289.59
2025/6/11,03:15,26953.6,27124.55,5423,6711.763,6732.5,4905.057,105.66,13.177,36940,69.13%,78.28%,291,275
2025/6/11,03:30,26759.7,26953.25,5423,6689.474,6704.32,5007.575,105.73,13.176,36940,68.69%,77.48%,285,280.05
2025/6/11,03:45,26648.8,26984.55,5423,6754.429,6678.62,5048.879,105.81,13.093,36940,68.46%,77.63%,282,278
2025/6/11,04:00,26565.7,26801.09,5423,5834.974,6659.55,5108.33,105.93,13.091,36940,68.28%,74.48%,280,270
2025/6/11,04:15,26510.2,26881.84,5423,5694.497,6660.13,5238.501,106.1,13.428,36940,68.13%,73.97%,280,276.43
2025/6/11,04:30,26565.7,26726.48,5423,5737.403,6650.44,5379.254,106.34,7.432,36940,68.31%,73.30%,280,275
2025/6/11,04:45,26704.2,26497.12,5423,5746.028,6642.42,5375.362,106.79,4.545,36940,68.70%,72.72%,280,283.52
2025/6/11,05:00,26731.9,26655.04,5423,5591.862,6634.54,5346.565,112.95,3.455,36940,68.78%,72.81%,280,288.49
2025/6/11,05:15,26759.6,26798.31,5436,5973.641,6627.89,5278.145,182.36,45.342,36940,68.72%,74.31%,280,278.4
2025/6/11,05:30,27064.5,27268.5,5448,5978.141,6542.01,5220.955,339.47,259.558,36940,69.39%,75.17%,280,286.02
2025/6/11,05:45,27369.3,27210.17,5460,6015.858,6536.15,5286.497,602.41,621.809,36940,69.55%,73.95%,280,283.23
2025/6/11,06:00,27591,27403.68,5472,6356.197,6532.22,5360.184,1014.44,1054.487,36940,69.08%,74.03%,280,294.38
2025/6/11,06:15,27674.2,27850.6,5491,5866.69,6509.45,5419.654,1571.44,1540.091,36940,67.91%,72.44%,270,273.66
2025/6/11,06:30,27424.8,27710.44,5626,6256.453,6468.55,5434.452,2268.89,2125.552,36940,65.82%,71.49%,270,270
2025/6/11,06:45,27036.8,27331.88,5763,6198.044,6428.62,5443.295,3052.7,2861.383,36940,63.13%,68.29%,260,261.1
2025/6/11,07:00,26482.5,26828.46,5899,5937.273,6425.5,5327.354,4037.54,3753.678,36940,59.34%,64.12%,260,258.9
2025/6/11,07:15,25983.7,26355.52,6107,6020.682,5780.16,5119.872,5105.75,4778.342,36940,57.40%,60.85%,250,242.52
2025/6/11,07:30,25180,25800.2,6605,6527.396,5373.04,4819.509,6154.98,5900.58,36940,54.84%,58.49%,239,235
2025/6/11,07:45,24819.7,25016.14,7152,7384.331,5272.2,4571.997,7490.96,7149.344,36940,52.00%,55.98%,235,230
2025/6/11,08:00,24293.2,24608.06,7683,7831.688,5113.54,4276.995,8867.3,8450.286,36940,48.72%,53.36%,230,210
2025/6/11,08:15,24071.5,24541.98,8266,8437.227,4851.43,4044.286,10253.87,9783.38,36940,46.65%,51.84%,220,200
2025/6/11,08:30,23849.8,24484.63,8477,8773.579,4753.38,3898.322,11617.83,11090.56,36940,43.19%,49.46%,200,204
2025/6/11,08:45,23711.2,24195.94,8693,8667.084,4690.15,3834.784,12899.64,12369.714,36940,40.10%,45.10%,191.37,186.51
2025/6/11,09:00,23600.4,23865.61,8906,10073.04,4563.27,3886.103,14112.05,13635.699,36940,37.44%,44.44%,27.97,27.97
2025/6/11,09:15,23489.5,23793.07,9090,10549.12,4397.88,3902.481,15200.92,14788.239,36940,35.14%,42.37%,27.7,28.37
2025/6/11,09:30,23378.7,23160.4,9089,10966.74,4411.95,3947.07,16215.59,15412.341,36940,32.05%,39.98%,27.45,28.09
2025/6/11,09:45,23323.2,23410.98,9089,10746.65,4430.87,3945.299,17145.42,15689.727,36940,29.33%,39.31%,27.97,28.01
2025/6/11,10:00,23267.8,23210.25,9089,10775.91,4447.6,3979.613,17947.65,15583.787,36940,26.97%,39.04%,27.7,28.26
2025/6/11,10:15,23212.4,23380.86,9091,10723.62,4495.74,4025.622,18673.9,15636.429,36940,24.73%,39.10%,27.63,28.22
2025/6/11,10:30,23212.4,23515.58,8828,10428.9,4580.06,4090.489,19297.56,14791.579,36940,22.10%,40.78%,27.42,28.4
2025/6/11,10:45,23267.8,23509.27,8572,10176.52,4670.82,4034.171,19800.87,14789.93,36940,19.95%,40.23%,27.23,28.21
2025/6/11,11:00,23822.1,23886.09,8316,9875.385,4754.08,3653.58,20247.34,15089.461,36940,19.32%,40.66%,26.84,27.89
2025/6/11,11:15,24487.2,24963.11,8003,10089.62,4859.08,3924.161,20586.33,15343.988,36940,19.07%,42.73%,26.69,27.68
2025/6/11,11:30,24805.5,24839.17,7852,9984.275,4972.7,3984.923,20833.43,15414.544,36940,18.55%,41.75%,26.76,27.67
2025/6/11,11:45,24576.4,24484.76,7701,8930.595,5090.24,3210.924,21007.91,15497.032,36940,16.73%,39.81%,26.9,27.62
2025/6/11,12:00,24318.6,24226.48,7549,8652.564,5181.2,3279.451,21042.45,14983.007,36940,15.28%,39.57%,26.97,27.6
2025/6/11,12:15,23683.5,23947.79,7436,8268.415,5324.92,3436.191,21026.97,13768.404,36940,12.91%,40.64%,28.15,29.04
2025/6/11,12:30,23717.1,23843.73,7668,8442.205,5474.04,3376.399,21044.58,13487.288,36940,13.17%,41.75%,28.15,28.92
2025/6/11,12:45,23631.2,23536.29,7900,8480.485,5621.75,3423.603,20926.43,13416.906,36940,13.49%,41.08%,28.86,28.84
2025/6/11,13:00,23602.6,23392.88,8132,8613.757,5768.52,3567.814,20707.93,13210.715,36940,14.23%,41.22%,29.79,28.77
2025/6/11,13:15,23602.6,23132.41,8369,9124.627,5937.25,3642.45,20422.56,12888.626,36940,15.19%,42.57%,30.56,28.74
2025/6/11,13:30,23659.9,23201.98,8367,10213.2,6124.59,3646.254,20065.4,13681.855,36940,15.80%,43.55%,30.7,28.69
2025/6/11,13:45,23774.4,23326.04,8367,11310.98,6296.53,4878.117,19618.54,14154.59,36940,16.86%,42.24%,30.65,28.69
2025/6/11,14:00,23917.6,23610.43,8367,11597.09,6482.48,4930.651,19074.63,14279.197,36940,18.21%,43.31%,203.98,28.63
2025/6/11,14:15,24146.8,23712.37,8375,11493.85,6674.01,5003.611,18454.96,13554.988,36940,20.01%,45.07%,207.03,28.28
